"","Hela-C-1","Hela-C-2","Hela-C-3","Hela-C-4","Hela-d-1","Hela-d-2","Hela-d-3","Hela-d-4"
"PPM1K",18.9793776409013,24.912095890216,30.1290464721711,19.5442681042262,22.4013365649068,19.9067162019837,20.4638472032742,24.7825332705509
"TIPARP",458.668292988449,432.758694321466,314.471922553286,293.164021563393,343.246286075185,276.842239274099,218.735788994998,242.480080431469
"RPL9",72.7542809567884,63.3479009779777,72.4980180736618,72.1116099018002,72.2623760158283,62.4978299364605,60.9367894497499,49.0791345161891
"SMIM14",113.243619924045,128.831124460831,119.574653186429,117.265608625357,105.503068983109,113.421987662465,104.592996816735,117.109618003976
"RBM47",89.2030749122362,116.019189431577,97.9194010345561,80.1988932552731,133.685395629282,123.606819207666,119.599818099136,143.835879374178
"APBB2",108.815098474501,89.6835452047774,101.685531843578,100.417101638955,83.1017324182026,71.2938208164068,66.8485675306958,73.86166778674
"IL17RC",79.0807401704222,86.8364485316099,107.33472805711,121.98319058155,103.335197702635,114.81082832772,132.332878581173,105.44724940607
"CRELD1",65.1625299004279,56.9419334633508,64.0242237533636,72.1116099018002,49.8610394509216,70.8308739279886,67.7580718508413,63.657095263572
"PRRT3",3.16322960681689,4.27064500975131,10.3568597248088,13.4788055891215,4.3357425609497,3.70357510734581,5.91177808094588,5.83118429895316
"PCOLCE2",140.44739454267,144.490156163253,166.651288299196,136.809876729583,140.189009470707,108.329571889865,113.68804001819,139.462491149963
"SLC4A1AP",189.793776409013,199.296767121728,147.82063425409,181.289935173685,177.765444998938,162.494357834797,149.613460663938,162.787228345776
"KIF15",239.77280419672,272.609506455792,197.721867473623,219.030590823225,205.947771645111,192.585905581982,157.344247385175,196.316538064756
"CDCP1",10.122334741814,12.100160860962,10.3568597248088,15.5006264274898,26.7370791258565,19.9067162019837,15.9163256025466,16.0357568221212
"LZTFL1",84.1419075413292,101.071931897448,71.5564853714064,72.1116099018002,64.3135146540872,69.4420332627339,47.7489768076398,71.9179396870889
"FYCO1",141.712686385397,119.578060273037,122.399251293195,131.418354493935,145.247375791815,137.032278971795,126.8758526603,123.912666352755
"DTX3L",176.508212060382,171.537574558344,164.768222894686,144.2232198036,1620.12247027487,1422.63578810921,1385.17507958163,1436.90099766704
"ZC3H12A",49.3463818663434,64.7714493145615,63.0826910511083,62.002505709959,67.2040096947204,72.2197145932433,86.8576625738972,78.7209880358676
"CAMK2N2",6.95910513499715,9.96483835608638,16.9475886405963,14.1527458685776,2.16787128047485,9.25893776836453,7.27603456116417,7.28898037369145
"LIPH",37.9587552818026,30.606289236551,36.7197753879585,35.044894531716,53.474158251713,52.7759452796778,44.5657116871305,46.6494743916253
"RPL39L",76.5501564849687,76.8716101755235,84.7379432029813,67.3940279456076,72.2623760158283,60.6460423827876,63.6653024101864,61.7133671639209
"UVSSA",48.0810900236167,49.11241761214,54.6088967308102,45.8279390030132,35.4085642477559,32.8692290776941,31.8326512050932,44.2198142670614
"ARHGEF3",98.0601178113235,85.4129001950261,85.6794759052366,86.2643557703778,87.4374749791523,89.8116963531359,92.7694406548431,99.1301330822037
"SLC51A",20.2446694836281,25.6238700585078,7.53226161804278,16.8485069864019,24.5692078453816,29.1656539703483,23.6471123237835,22.3528731459871
"MFI2",22.7752531690816,27.0474183950916,28.2459810676604,24.9357903398748,14.4524752031657,19.9067162019837,12.7330604820373,15.0638927722957
"S100P",156.263542576754,185.06128375589,218.435586923241,164.441428187283,192.217920202103,215.270303114475,218.281036834925,210.408566787226
"ABLIM2",4.42852144954364,4.98241917804319,7.53226161804278,8.08728335347291,1.44524752031657,5.09241577260049,7.27603456116417,7.77491239860421
"EXO5",37.3261093604393,39.1475792560536,40.4859061969799,37.0667153700842,41.9121780891804,31.0174415240212,36.8349249658936,29.1559214947658
"ERMAP",41.1219848886195,35.5887084145942,41.4274388992353,39.0885362084524,33.240692967281,34.2580697429487,39.1086857662574,40.8182900926721
"AIMP1",363.138758862579,351.616439136191,339.89330551418,252.727604796029,321.567573270436,265.731513952062,270.577535243292,292.531078997483
"SGMS2",127.794476115402,118.866286104745,122.399251293195,113.895907228077,131.517524348808,110.181359443538,110.959527057754,128.771986601882
"SLC9B2",62.6319462149743,44.1299984340968,47.0766351127674,47.1758195619253,49.8610394509216,49.5353170607502,37.2896771259663,40.8182900926721
"BDH2",27.8364205399886,35.5887084145942,28.2459810676604,24.2618500604187,35.4085642477559,32.8692290776941,24.1018644838563,28.669989469853
"ZNF589",97.4274718899601,81.1422551852748,98.8609337368115,103.786803036236,82.3791086580443,67.1272988206428,75.4888585720782,56.3681148898805
"SHISA5",335.934984243953,337.380955770353,349.308632536734,382.124138451595,669.149601906571,684.698447970557,788.994997726239,638.028748710458
"BSN",7.59175105636053,8.54129001950261,8.47379432029813,7.41334307401684,7.94886136174112,7.87009710310985,5.00227376080036,8.26084442351697
"INTU",84.1419075413292,81.1422551852748,61.1996256465976,55.2631029153982,62.8682671337707,57.8683610522783,45.9299681673488,56.8540469147933
"HSPA4L",444.750082718454,451.264822697055,408.625192778821,427.278137175152,377.932226562782,320.359246785413,284.674852205548,358.617834385619
"MON1A",27.8364205399886,30.606289236551,30.1290464721711,33.0230736933477,23.8465840852234,20.369663090402,26.3756252842201,21.8669411210743
"MST1R",28.469066461352,41.9946759292212,32.9536445789372,39.0885362084524,33.240692967281,48.1464763954955,56.844020009095,42.7620181923232
"TEX264",90.4683667549629,94.6659643828206,100.743999141322,103.11286275678,91.773217540102,83.793386803699,93.6789449749886,77.2631919611293
"ETNPPL",17.7140857981746,15.6590317024215,10.3568597248088,16.1745667069458,9.39410888205769,13.4254597641286,11.368804001819,15.5498247972084
"PRSS12",41.7546308099829,35.5887084145942,44.2520370060013,45.8279390030132,31.7954454469645,34.2580697429487,27.7398817644384,30.1277855445913
"ANXA5",1468.3711834844,1518.92607513488,1607.19632274988,1335.74963388194,1278.32143172,1174.95920280546,1251.02319236016,1241.0703916272
"HPGD",6.95910513499715,10.6766125243783,11.2983924270642,6.73940279456076,7.22623760158283,5.09241577260049,4.5475216007276,10.204572523168
"IL15",15.8161480340844,14.2354833658377,23.5383175563837,12.8048653096655,50.5836632110798,53.238892168096,38.6539336061846,51.9947266656656
"ITGA2",93.6315963617798,86.124674363318,56.4919621353208,66.7200876661516,68.6492572150369,59.257201717533,50.9322419281492,61.2274351390082
"EDIL3",407.423973358015,466.212080231184,405.800594672055,417.169032983311,429.961137294179,412.948624469058,357.43519781719,425.67645382358
"ELOVL7",20.2446694836281,31.3180634048429,21.655252151873,22.2400292220505,24.5692078453816,26.8509195282571,15.0068212824011,22.8388051708999
"LMBRD2",257.486889994895,286.133215653338,235.383175563837,234.531217250715,221.845494368593,237.954700646968,184.174624829468,219.641275260569
"SLC25A46",328.343233187593,338.804504106937,272.102950951795,241.944560324731,260.144553656982,265.731513952062,219.19054115507,244.42380853112
"F2RL2",24.0405450118083,14.9472575341296,12.2399251293195,9.43516391238507,9.39410888205769,2.77768133050936,5.91177808094588,5.83118429895316
"CCDC112",73.3869268781518,64.0596751462696,39.5443734947246,46.5018792824693,42.6348018493387,37.0357510734581,28.6493860845839,53.9384547653167
"ANKRD33B",6.32645921363377,7.82951585121073,10.3568597248088,9.43516391238507,10.116732642216,5.09241577260049,13.18781264211,2.91559214947658
"C5orf63",15.8161480340844,14.2354833658377,12.2399251293195,16.8485069864019,9.39410888205769,12.0366190988739,9.54979536152797,8.74677644842973
"PRRC1",416.281016257102,438.452887667801,439.695771953247,397.624764879085,343.246286075185,324.062821892758,332.878581173261,361.047494510183
"F2RL1",16.4487939554478,22.7767733853403,16.0060559383409,14.1527458685776,17.3429702437988,22.2214506440749,24.1018644838563,19.9232130214233
"GRPEL2",135.386227171763,118.866286104745,121.45771859094,107.830444712972,117.7876729058,83.793386803699,84.1291496134607,97.6723370074654
"RHOBTB3",912.908064527353,973.707062223298,906.6959922719,843.773229879007,805.002868816328,749.04806546069,758.981355161437,854.268499796637
"GPX8",302.404750411694,330.263214087434,306.939660935243,279.685215974272,260.144553656982,244.435957084823,231.468849477035,256.086177129026
"SERINC5",7.59175105636053,9.2530641877945,10.3568597248088,13.4788055891215,8.6714851218994,14.351353540965,10.0045475216007,6.80304834877868
"ERAP1",239.77280419672,230.614830526571,207.137194496176,177.246293496948,572.318018045361,537.944284341979,504.774897680764,556.878100550026
"ERAP2",18.3467317195379,21.3532250487565,16.9475886405963,13.4788055891215,102.612573942476,111.570200108793,89.5861755343338,106.905045480808
"CMYA5",10.122334741814,7.11774168291884,7.53226161804278,4.04364167673646,7.22623760158283,6.94420332627339,3.18326512050932,3.40152417438934
"EGFLAM",6.95910513499715,6.40596751462696,11.2983924270642,8.08728335347291,13.0072276828491,11.5736722104557,8.64029104138245,7.77491239860421
"KIAA1430",282.160080928066,276.880151465543,228.792446648049,206.899665793015,205.947771645111,181.012233371526,162.801273306048,214.781955011441
"RICTOR",670.60467664518,672.626589035831,565.861154055464,537.130402726493,711.784403755909,669.421200652755,510.68667576171,674.473650578915
"PAPD4",139.814748621306,152.319672014463,137.463774529281,144.897160083056,146.692623312132,131.476916310776,115.052296498408,137.032831025399
"TLR3",27.2037746186252,30.606289236551,25.4213829608944,17.522447265858,129.349653068333,118.051456546648,106.412005457026,149.181131648218
"FOXQ1",87.9377830695095,96.8012868876963,95.0948029277901,82.8946543730974,39.0216830485473,44.9058481765679,42.2919508867667,39.8464260428466
"SHROOM1",27.2037746186252,28.4709667316754,41.4274388992353,33.0230736933477,39.0216830485473,31.9433353008576,36.8349249658936,39.8464260428466
"LEAP2",6.32645921363377,9.96483835608638,8.47379432029813,6.06546251510469,2.89049504063313,6.94420332627339,5.45702592087312,3.8874561993021
"SLC35A1",13.9182102699943,18.506128375589,12.2399251293195,15.5006264274898,12.2846039226908,14.8143004293832,7.73078672123693,14.5779607473829
"GRIK2",23.407899090445,27.7591925633835,25.4213829608944,16.1745667069458,20.2334652844319,12.9625128757103,22.737608003638,16.5216888470339
"MB21D1",82.243969777239,82.5658035218586,112.983924270642,76.8291918579927,92.4958413002603,90.7375901299723,95.4979536152797,78.7209880358676
"TLX3",15.1835021127211,33.4533859097186,22.5967848541283,22.9139695015066,16.6203464836405,18.0549286483108,23.1923601637108,22.8388051708999
"CITED2",185.997900880833,186.484832092474,199.604932878134,186.681457409333,109.838811544059,88.8858025762994,98.681218735789,90.8692886586867
"CREBRF",48.7137359449801,41.2829017609293,48.9597005172781,35.718834811172,60.7003958532958,76.8491834774256,50.9322419281492,74.3475998116528
"DACT2",175.875566139019,274.744828960667,292.816670401413,364.601691185737,194.385791482578,318.50745923174,329.695316052751,289.129554823094
"STXBP5",225.854593926726,195.737896280268,188.306540451069,210.269367190296,154.641484673873,168.975614272653,151.432469304229,168.618412644729
"RAET1E",61.999300293611,56.9419334633508,57.4334948375762,59.9806848715908,39.0216830485473,50.9241577260049,47.7489768076398,54.9103188151422
"TBX20",9.48968882045066,8.54129001950261,7.53226161804278,9.43516391238507,8.6714851218994,9.25893776836453,10.4592996816735,9.71864049825526
"DAGLB",185.36525495947,165.843381212009,198.663400175878,178.59417405586,143.802128271498,116.662615881393,153.706230104593,138.97655912505
"KIAA0895",139.182102699943,179.367090409555,131.814578315749,138.157757288496,165.480841076247,159.716676504288,122.328331059573,150.638927722957
"STK17A",401.730160065745,417.099662619044,396.385267649501,355.840467552808,382.267969123732,313.415043459139,347.885402455662,376.111387282479
"RELL2",10.122334741814,9.96483835608638,8.47379432029813,13.4788055891215,7.94886136174112,9.25893776836453,10.9140518417462,6.80304834877868
"KCNK5",17.7140857981746,22.0649992170484,16.9475886405963,18.8703278247701,18.7882177641154,13.8884066525468,13.18781264211,13.1201646726446
"SLC29A4",8.85704289908728,12.100160860962,4.70766351127674,15.5006264274898,5.05836632110799,8.7959908799463,10.9140518417462,4.85932024912763
"CDCA7L",424.505413234826,395.034663401996,405.800594672055,396.276884320173,315.78658318917,333.321759661123,293.769895407003,299.820059371175
"HEY1",34.1628797536224,49.11241761214,40.4859061969799,43.806118164645,31.7954454469645,31.0174415240212,24.1018644838563,29.6418535196785
"ZNF704",53.7749033158871,55.518385126767,53.6673640285548,45.8279390030132,26.0144553656982,18.5178755367291,19.5543428831287,16.5216888470339
"FABP5",13.9182102699943,13.5237091975458,16.0060559383409,16.1745667069458,17.3429702437988,10.6477784336192,24.5566166439291,19.4372809965105
"SLC13A4",7.59175105636053,9.2530641877945,5.64919621353208,2.69576111782431,7.94886136174112,5.09241577260049,5.91177808094588,4.85932024912763
"CTSB",513.075842225699,482.582886101898,514.07685543142,480.519419252182,494.274651948266,532.38892168096,576.170986812187,449.001191019393
"HNF4G",1.89793776409013,0,0,1.34788055891215,11.5619801625325,8.7959908799463,7.27603456116417,12.6342326477318
"RAD21",5984.19777017619,6558.28718664142,5781.01079184783,5332.21549105648,4383.43572912015,4336.88645070194,3969.53160527513,4726.66080632645
"TNFRSF11B",85.4071993840559,101.783706065739,94.1532702255347,78.8510126963609,65.0361384142455,66.2014050438064,73.2150977717144,85.5240363846463
"OSGIN2",182.202025352653,207.126282972938,171.358951810473,139.505637847408,175.597573718463,155.087207620106,136.425648021828,153.554519872433
"GPER1",46.1831522595265,41.9946759292212,52.7258313262995,68.0679682250637,30.3501979266479,24.0732381977478,34.5611641655298,27.2121933951147
"TMEM184A",129.692413879492,148.049027004712,170.417419108218,176.572353217492,101.16732642216,107.403678113028,123.237835379718,127.314190527144
"MICALL2",35.4281715963491,44.8417726023887,47.0766351127674,54.5891626359422,39.7443068087056,55.0906797217689,66.8485675306958,42.2760861674104
"CDK5",56.3054870013406,70.4656426608965,85.6794759052366,66.7200876661516,68.6492572150369,68.0531925974793,68.2128240109141,68.0304834877868
"TMUB1",52.5096114731603,66.1949976511452,60.2580929443422,98.3952808005871,47.6931681704467,58.7942548291147,70.9413369713506,60.7415031140954
"OSR2",20.8773154049914,18.506128375589,17.8891213428516,25.6097306193309,18.0655940039571,10.184831545201,15.0068212824011,16.0357568221212
"SLC25A32",216.997551027638,233.461927199738,218.435586923241,161.745667069458,170.539207397355,148.605951182251,149.158708503865,166.188752520165
"INTS8",340.363505693497,328.839665750851,297.52433391269,281.033096533184,244.2468309335,259.250257514207,248.294679399727,278.439050275013
"KIAA1429",502.320861562522,497.530143636027,467.941753020908,439.409062205362,429.961137294179,421.744615349004,371.532514779445,399.436124478291
"PDP1",47.4484441022533,42.7064500975131,45.1935697082567,44.480058444101,130.794900588649,124.069766096085,102.773988176444,115.651821929238
