"","GSM506013","GSM506014","GSM506019","GSM506020","GSM506023","GSM506015","GSM506016","GSM506017","GSM506018","GSM506021","GSM506022"
"DAD1",434.434533562884,488.875331408628,504.672956137186,508.216961074694,491.948384263472,501.758045621212,554.321097093523,627.511569248814,595.850802963546,623.94503348717,560.522585390956
"KAT7",184.084210828579,140.45482952825,179.756699562693,107.882405266548,157.75640248065,161.628984169499,164.620545731157,197.346184782931,157.354388855198,113.702661978677,119.61690118542
"ZNF146",160.628479283587,165.63885411343,254.98178216689,131.40868984919,207.886812943373,151.773797359786,150.975781393862,153.938878618817,268.160401284282,212.56248597645,197.951192765023
"SART1",75.936489489436,108.090171360562,90.9423672515104,69.9429385207128,95.1087232629182,137.48834315635,112.19209933004,92.0411023909951,111.386235766506,106.627804734471,102.967623732968
"ILF2",150.751895014712,154.984188510536,130.578306788941,146.351555447891,181.062843057387,171.288021847485,172.090686665886,133.865969509058,139.149934153579,139.28835459932,164.157739996881
"SPAG7",398.904107225837,459.99845957547,364.8930403916,417.72424145569,420.052212210772,391.559021261657,394.683460059064,309.020593797867,394.683460059064,305.76976754025,512.246393653106
"ZPR1",68.0393740237763,71.3422710478855,75.0866888677701,120.723923734517,67.2849683953375,71.144954786637,64.8700455398843,87.4086602147374,66.8281169344396,111.515781944928,77.4719339027476
"TAF10",463.206928788673,498.28315661241,741.216278479726,920.318106509658,517.293426531314,675.741409384893,394.498959983085,727.062236402975,552.722968846363,640.202409249398,594.714683849569
"C1D",59.2734010214839,38.1844852870274,73.0460342436961,67.9490698589142,64.7811100988601,38.1919653158337,56.0682601883735,40.4969304968399,61.7993776925776,44.9273509594371,39.2619612244847
"RHOA",1397.13456566913,1291.12705497651,1205.00711372133,1040.04380201803,1291.12705497651,1419.53238229237,1255.819162226,1219.33624326194,1840.41268116584,1408.64930527237,1307.17700495066
"RPS24",3145.85658127407,3082.49346383289,2975.30983421948,2876.77918842025,2876.77918842025,2987.50911025508,3187.6670227536,2418.89792511884,3323.76686956476,3071.44431278603,2955.12786753662
"RPL30",2550.237251382,2482.27417166051,2647.39484341613,2538.6862210589,2637.50327982802,3091.99302166707,2600.90369731922,3216.99180089143,3060.04301520481,2591.52388900932,3082.49346383289
"IK",159.528221612534,159.414901820203,183.11555842702,106.718935434318,159.528221612534,211.522656051543,184.084210828579,193.670768277282,170.24820590075,208.592206912033,180.504635970633
"SMNDC1",83.5159110878492,95.3694364841183,86.89416596467,45.299575977598,86.5878803302629,79.4263129047271,90.0848091630445,92.9663872504763,107.137599736382,123.876239327968,69.7578832758341
"ATP6V0B",786.933931941822,687.192257215662,776.787412544371,679.749571837978,809.443849973324,668.493003783857,551.11958953224,768.875216899207,458.051169021276,619.829271276745,619.086307976299
"RPS25",607.922990706289,685.341607103017,766.894024193853,426.771665717054,754.671208800573,730.329450727097,720.034649195364,825.929178594834,1102.71330624026,846.457161826964,679.749571837978
"RPL37",1440.7080341422,1626.52733687491,1759.44131570987,1424.24689449866,1436.51833176707,1785.8705042413,1774.83371222274,1457.86184164118,2045.33264447367,1720.86286901271,1785.8705042413
"MSN",246.814045100338,338.880569578855,253.063281646893,238.388485481308,240.617832024156,402.744016481186,252.168873263743,241.252174444647,449.229188929604,503.371219718922,345.259980776994
"ACTN4",223.941265916539,177.792216073396,224.9089198567,149.688838436673,164.390946205329,156.102799253745,302.221456542899,106.705487955894,236.325770363476,545.654564372312,256.446286974449
"PRKAR1A",618.564211294663,432.695567330387,654.175707410603,586.827381304626,628.670790429129,513.245615872982,600.633786541872,720.034649195364,737.373351115072,1099.97986665773,529.576159165986
"DSP",44.5784951244089,49.5783566192691,49.8126685456677,38.6396131596689,56.2257412462973,51.5296570725858,59.3640963940544,95.4320588605132,73.4608687306407,68.2074295579058,84.4127716973066
"WDR1",384.848749038223,562.746001446464,405.465567757156,316.143214996337,493.60303513718,467.852163626991,395.166421782151,427.538446879547,363.185360359726,422.732979296227,537.831199242044
"NCL",612.928482693096,511.269120075038,475.30621422491,352.767076623263,723.297911139335,473.276610040164,821.901194450355,544.461544423578,858.929202860906,557.275455871662,539.845675243162
"AP2M1",595.076872234671,768.875216899207,520.025458427762,538.77606772373,600.357101166073,554.688596463257,687.192257215662,553.920886680759,403.139046775069,378.727820095617,425.068922870838
"MLEC",3.20608074615926,25.7606961927776,24.873811108979,11.8846312525678,6.16439891732835,3.37682284446951,16.4547256881916,7.43102844520366,9.21595795039057,32.3676300739529,9.13229213339308
"LASP1",331.817567817245,297.06897429638,284.509300049735,150.121459895446,279.18321583,189.750609952076,246.814045100338,263.402566922737,301.009210963977,279.494666983945,252.168873263743
"SF3B2",164.177262324114,272.40169248909,248.012741882741,215.221973898546,227.315478801928,283.166305695264,169.261535173052,222.486886798916,171.487539127414,263.402566922737,238.976062085308
"TMEM59",1076.09445232863,928.6741587949,1006.74959867763,1175.66453616984,1147.60688109275,914.807117604445,1077.98451633051,1388.01940104443,1020.05343000683,1832.31821270527,984.159813305736
"CSRP1",1892.07546188017,1979.64093970359,1969.00839255961,1958.17594167231,1778.45218899998,1923.88472830027,2949.17306848608,1910.91231554591,1920.31383082179,1486.93753537902,2654.33598004086
"PTGES3",874.075347093091,821.048559901112,1008.87240291755,928.6741587949,923.341888728535,1022.13541312232,1094.36903480385,988.167975787753,1168.05184468043,1698.73182003367,867.696437116335
"NDRG1",1746.59588501589,1952.65619649009,2791.73331789457,2690.66462081918,1995.67234683228,1515.23642009219,2454.36058342656,2363.76855141827,2363.76855141827,2538.6862210589,1462.05682889476
"UBB",6398.86673803457,5747.7606706634,6254.64384066641,5199.54689645914,6398.86673803457,5144.45652198334,5106.76757654557,5534.43182528597,5492.23705698009,6012.35921370318,5618.27041672918
"PFN1",432.915693933354,483.055224861076,564.976308170835,500.795520838856,546.177801087535,502.515351616461,466.085812113758,362.067462079696,656.37234231866,575.386513149282,369.319804309168
"SOD1",3834.06681759048,3016.45473309723,2274.32815085673,1562.65740412807,3649.70382442922,2715.43618974387,2654.33598004086,2515.88137300711,1903.33135906896,2346.20578737987,2346.20578737987
"MARCKSL1",2210.83383719958,1631.79042799301,2006.17978651811,1673.03139170033,2274.32815085673,1238.90768770244,1055.64249518257,1813.93194926633,2302.68673414464,2236.86288347238,1958.17594167231
"GABARAP",1128.10054283829,1242.29703492698,1311.27686565005,1394.60880451115,1318.68114673152,1446.44883336726,1379.04621021629,1399.96236313976,1223.94332003988,1003.83036685041,1397.13456566913
"LDHA",1605.45243241891,1386.24504717037,1383.9514796248,1291.12705497651,1560.60070191143,1676.87999730204,1263.09453881966,1194.62460228903,1209.8659133306,1258.9694557854,901.374872675494
"SSR2",283.917274991487,282.89884823681,216.433201469172,297.961520884333,223.764834618312,320.742128428043,282.467089110273,180.546091814364,299.657453716205,263.102645661311,297.87237939553
"SLC25A5",863.932294367252,1336.89534126246,975.966019165319,1194.62460228903,1134.59080783522,873.050670718485,926.954215697243,806.450063456814,653.346823033835,718.769498650998,825.929178594834
"S100A11",55.4843480701933,111.052607503257,203.579650603658,216.0141551873,10.5614224155997,219.153091345417,108.7755183978,134.044237295336,191.59353860146,253.063281646893,116.424655585802
"CTSA",123.513540294986,211.3827131893,264.360210646618,217.025573244153,140.886546551741,210.595128391927,151.063520532116,182.935342108898,141.809984707507,126.81692205602,152.039844669085
"CD63",1020.05343000683,1419.53238229237,1416.12366920586,1477.47150070329,1105.82264950027,1759.44131570987,1386.24504717037,1029.24533212477,1253.47258124593,1159.00091619759,1231.76923950456
"XBP1",95.5164675748565,97.59953538604,79.017980361971,157.99217326936,102.68509119039,118.059486789305,158.740873773578,67.1623685276046,125.399246525765,149.688838436673,111.479511982827
"LAPTM4A",419.777487934508,544.0442923783,525.309601587325,602.637815089782,452.670833739812,589.164958276939,758.345064887035,531.636661455759,685.341607103017,798.409871606327,723.297911139335
"RPL32",2407.90104234963,2955.12786753662,3372.00729935202,3372.00729935202,2715.43618974387,2932.9484747121,3235.91772303231,3145.85658127407,3023.31196234335,2896.21474015335,2812.51336117359
"CD81",1519.43369348685,1655.84468921154,1631.79042799301,1631.79042799301,1446.44883336726,1673.03139170033,1673.03139170033,1431.6509234825,2156.86249085181,954.385499539517,1795.75132571434
"PTTG1IP",695.59076626783,1213.91450027765,632.381134694984,849.730421714287,777.70220542444,882.79181833628,1178.83911636172,1077.98451633051,1235.22441054903,942.91733009508,1402.13069354823
"GRN",238.675080689239,279.603491291584,233.436932289644,302.290188993854,227.816789538887,323.581839961715,400.497612732485,193.957596240942,298.125038490879,223.207628305488,324.366027664099
"GLO1",596.149439532348,704.385228149084,572.838598406172,588.58703294204,583.374800607487,582.190778356774,581.600222038391,618.564211294663,390.485226329737,484.352895543966,481.463692982906
"HSPA9",336.676793379228,279.091005286027,160.061483609364,197.385840277148,402.974102791197,328.231260012911,277.972348097481,256.317536922726,188.572576558144,180.744011575804,230.477966356179
"PPP2R1A",347.559628194146,411.206170082794,311.855965021122,542.248035683817,304.985000217087,436.264950334023,402.548353165078,306.702179531607,249.374991226698,136.977018332892,359.986461008943
"HK1",630.804915693316,594.354765459232,558.5513098487,624.943381940293,528.788984177317,489.491680263414,432.250991130001,574.772839868959,418.370087039188,278.768806106871,436.264950334023
"NPC2",536.026015308299,722.418909910089,874.075347093091,782.818480375268,623.94503348717,879.55738158104,757.283289641488,807.188457875936,868.966835247941,752.118334730416,1018.22311405618
"DYNLL1",1870.85674447651,1321.59819394531,1067.51350623592,933.362982125836,1477.47150070329,1431.6509234825,2045.33264447367,1263.09453881966,1739.49266438828,1726.46048022542,1661.68657005112
"GOT2",404.849690739059,488.297243299878,465.698565202377,401.051532384381,476.521917894082,218.883852141344,349.660405930237,308.789463804145,218.696661485255,272.40169248909,221.517212418256
"ACADVL",352.44410961838,451.176262969914,494.747521629751,494.143625821919,480.57477432005,362.067462079696,474.360395256469,570.09893583664,527.142246067336,354.753807677542,592.430684598145
"CAPRIN1",456.014222635496,430.223482222398,318.899374878926,200.780664827186,371.993207966377,520.025458427762,522.665506299297,253.850841487932,393.131252244413,371.491005565935,431.593182949951
"PPP1CC",338.880569578855,412.414133101499,474.126125866445,400.157026238311,301.768845679556,312.696984597475,556.789095888675,437.544385021868,521.398179057817,480.00377334633,467.504012920364
"GPX1",366.72834699234,627.511569248814,682.660716155294,658.838361577234,496.03251066435,695.59076626783,544.461544423578,568.257882964226,603.659189275272,381.786483326651,613.220337366984
"PGK1",208.592206912033,237.286128070134,194.560131466714,264.284673981537,270.408333464415,360.151474612351,269.510194023287,276.222699398297,153.600284834281,231.871753583784,169.487934274393
"SUMO3",56.2195338307283,104.092479823166,85.7805589147568,55.9214207763857,67.7529245995455,82.2823829481073,84.224677888274,113.743511832893,62.9271697382593,69.4611491651702,68.1030392710779
"RPS27",2780.92107653196,2407.90104234963,3145.85658127407,2919.78777459654,2780.92107653196,2896.21474015335,2888.31873343158,3553.21545334533,4215.84282353165,3700.31741244804,3339.98373627939
"CAPN1",87.3967965647036,88.705198036764,61.3892484479797,71.8955638864999,88.5037367841749,71.2209047293681,109.824796660047,49.3518228652923,88.5037367841749,11.6507416506058,117.458129948768
"DPYSL2",2195.50154791418,1526.31371320542,2690.66462081918,2118.35531892035,1639.08998949374,1541.52132202123,2317.87796112987,2096.69755117555,2081.5442748107,2035.10627956547,1693.60415482304
"RPLP1",2274.32815085673,2600.90369731922,2629.11481130568,2570.13694406486,2791.73331789457,2288.93386157785,2407.90104234963,2975.30983421948,3071.44431278603,2856.73364157315,2715.43618974387
"CTSD",130.218602834174,241.35780882625,202.987300304676,136.22230817614,156.131785833013,152.891806276911,235.999889188277,128.63597089591,137.941915259513,80.7121032732838,165.214898735541
"SEPT2",596.714040635891,499.297006733337,349.515491530365,585.036603958889,676.148803374583,681.941652899656,566.296933336763,501.758045621212,771.307110374167,544.461544423578,849.017250944216
"ATF4",747.105692634217,903.572722434068,1023.48565013066,994.974000064268,784.950054552245,1526.31371320542,1097.51498845376,831.580624248135,882.79181833628,1118.31184857546,961.757529179825
"RPS15A",1054.27148980383,1405.72683460828,1673.03139170033,1903.33135906896,1068.87483391707,1698.73182003367,1245.33336111827,1440.7080341422,1626.52733687491,1945.98299253419,1333.92750423987
"ANXA5",562.065313936092,512.543747955562,653.346823033835,495.825185365605,504.239257789689,835.022989164065,534.563653713296,664.856066356982,629.185449298282,1022.13541312232,720.611841553525
"STMN1",113.664685680892,114.871442546715,264.831972528319,182.1632875177,216.950338198906,160.249143982771,97.258928410906,102.145957023626,117.484315267655,175.334054389231,123.484418652629
"PSMB7",463.885250338222,546.177801087535,366.960362692919,311.456310131085,495.825185365605,335.786414098609,404.367122276742,315.334141973678,392.616574256012,319.321469580514,422.732979296227
"ECH1",235.391182245641,357.55522274688,238.751762205673,334.601826993518,231.589538286878,224.195490476199,252.50019971264,299.111412575398,274.001866133562,200.52153524742,324.879995444228
"ODC1",184.651630977479,288.731181165076,173.972940269934,244.48407352022,258.64115797338,369.028453334265,223.158789947334,229.323296526647,188.305312758785,170.591372099459,289.319895271496
"SPARCL1",3660.41927093104,3127.28045965077,3216.99180089143,3410.96526026147,3354.16166079527,3105.86583661958,4337.75233701115,3632.87502891556,4631.3633802706,2336.75363367923,4918.47659222972
"SARS",580.855692178759,682.660716155294,510.760574179325,618.084793068437,741.216278479726,770.415169373575,499.927152156072,520.025458427762,393.440148158272,390.033011560276,397.318265328835
"CCT7",266.980187870718,437.832091477258,292.881398732692,244.809844510857,357.360646503935,353.069223639312,355.525122821637,219.909910862856,208.99578058333,356.199970859991,177.856301220262
"PSME1",317.340172507909,405.232914527541,391.799919363835,232.353092310254,347.056157929082,361.275258586404,358.488748302159,436.264950334023,422.732979296227,416.53103299147,430.812256150453
"RPS10",4215.84282353165,4017.42594152082,5323.81689293414,3145.85658127407,3783.69101803193,3467.86742409088,3587.0427899835,6877.69312958467,4425.33801203384,3983.70365442671,4631.3633802706
"RPS15",3924.03460213879,4391.76453970107,3484.16304647806,2896.21474015335,3496.27802169269,3511.0749150661,3511.0749150661,3354.16166079527,3807.3613303831,3060.04301520481,3759.47795058134
"PSMD8",164.231120542545,298.432799873863,217.895392830979,83.0545415634866,262.816709018863,328.085620706115,155.457583901825,244.939733592872,126.169216555982,178.857775117405,120.28254085723
"GSTP1",328.504525384924,427.538446879547,329.27925834972,439.258588518761,347.559628194146,431.984276566535,428.024422927706,388.208585832305,462.733534291734,386.447479405533,509.938603844243
"HYOU1",633.716568413421,377.172674520789,452.146761352758,443.599193528177,487.278786918175,503.90758057021,606.697609500411,382.408371645972,426.771665717054,451.941499883621,334.840361331007
"SNRPD2",538.529401021902,652.520517670969,561.307744916567,579.772898709124,571.248592878682,680.13628840714,482.162779019515,534.563653713296,560.808081689184,566.609291278854,526.392832320721
"PLOD1",109.634705281817,109.793654431236,162.96035165343,113.167401206788,112.657118377498,126.883180777988,105.413494825506,114.678680772132,156.939823304104,184.043984888145,90.3429933410623
"PSMD2",392.616574256012,435.294850151014,383.044370538341,385.776882663144,452.146761352758,405.757021844987,407.292957043341,248.61860522729,286.049700728264,243.681368786302,364.49998047013
"RAP1B",255.150923614762,279.895493796471,268.035057935857,171.21574030784,258.971894956841,331.944786867006,242.111319390763,316.820407391058,470.118516838898,379.82043851256,292.881398732692
"RPS21",1227.04600401881,1535.08330235397,1704.74039492263,1466.22776921032,1333.92750423987,1583.69595450815,1853.87624994148,1870.85674447651,1639.08998949374,1621.63520225348,1529.93916032506
"BCAP31",299.010514967399,360.773447207937,307.43704807804,334.840361331007,340.44890737232,275.505761601896,294.79235523698,320.054017966138,276.82599197535,395.461266103977,275.505761601896
"EPRS",91.0370220360028,107.194032483339,42.4942182278301,16.0512609435476,55.9450854253023,90.8953794389144,136.900314547147,83.5159110878492,89.97599462594,77.0246659988808,124.674377732887
"PPP1CA",89.304696772011,108.182689000011,190.637174871218,181.710374889353,36.8468803369125,123.484418652629,84.7940774345657,130.783911978656,105.71946833316,135.477901586459,76.3981127524236
"SARAF",949.399453719079,751.166630041536,1133.8348077749,768.142960718396,974.465699577224,897.877522372388,942.121702186787,718.769498650998,686.597464945289,729.733302610531,918.792926113346
"IST1",388.208585832305,463.885250338222,371.491005565935,418.525672926523,426.044163809442,377.331305936463,404.601045710371,329.27925834972,576.307999396501,576.307999396501,440.868679808876
"GNB2",238.583887913675,354.482024320502,229.473525548304,248.067984702509,161.744977003482,388.208585832305,280.307701101586,268.211329859428,199.651738502858,215.557970161794,328.231260012911
"DHCR24",895.640564123009,721.42970857866,1201.77229208943,633.716568413421,629.185449298282,708.812905432885,1140.04102354286,969.403077459324,564.17429321814,1097.51498845376,842.466001657426
"PSAP",858.929202860906,1522.8352500304,1297.39297146775,1551.61929540319,821.901194450355,1449.54422397115,1770.05079846197,1452.91302877795,998.021437773196,871.41171668775,1484.70624326393
"STRAP",792.868763743702,780.14315900564,611.182382684431,614.908688543787,786.933931941822,647.007517447233,632.961681590021,710.913195041099,505.573997758595,586.827381304626,661.170261191972
"S100A10",249.139239188237,500.560890067664,289.942273843478,350.476241966201,323.279267089312,452.670833739812,278.582248151577,432.695567330387,385.195361394759,526.392832320721,625.560117238004
"CCT4",672.72311430115,813.370720252905,894.025649729701,793.649655876484,784.17906869946,829.904114999072,1170.49413260445,1054.27148980383,724.253750025356,1291.12705497651,702.454180338064
"CKB",1163.89985240319,1186.47037255547,1134.59080783522,1503.49140802157,1307.17700495066,846.457161826964,1002.39016328581,1201.77229208943,1068.87483391707,661.170261191972,1035.79382337171
"PGAM1",1655.84468921154,1635.41597794239,1431.6509234825,1336.89534126246,1937.14767759697,1383.9514796248,1583.69595450815,1170.49413260445,1083.799395497,772.829448673544,1147.60688109275
"TRA2B",144.704150887667,107.309532297204,141.672333512681,142.309272378075,157.393976313522,179.706853630666,146.320575054637,100.356421120475,159.138573462193,222.572036226765,161.164397969903
"FKBP4",240.035110571524,290.344311955634,267.389947890136,347.845212332287,309.932739777366,241.09790201453,348.353416416509,321.05514983814,365.602019468445,471.792784959665,262.302392544572
"HDGF",397.046924243107,433.883683780082,568.257882964226,453.101136612172,427.778215481015,371.658434613836,607.922990706289,398.904107225837,457.702198068672,474.360395256469,485.938926333514
"M6PR",83.6551081556572,76.9871832522882,61.5307648741202,52.6792239844413,84.8328785352115,81.3435419262154,87.0614517912326,57.8657542907496,85.3470594826136,83.7995238810998,61.0368737676046
"SELENOF",282.89884823681,221.193143920002,208.634658154235,108.104212474991,304.784360809473,294.114899037057,223.706197634708,146.088650111635,249.801524686676,303.108370594118,296.909261193196
"AHCY",163.833925230476,162.993030858147,173.032705297399,180.319348176937,189.688686654943,190.232547102389,201.140583789365,125.644191155278,119.35347306837,176.570785269572,113.071894911079
"HLA-E",152.429473917292,538.77606772373,267.718060898418,276.139343954738,245.368771176968,606.125916629965,241.586701788221,335.695943286783,508.216961074694,531.636661455759,529.303793527459
"CCT3",479.054522511113,453.372184725122,599.175943126754,356.355195207477,484.352895543966,588.133311366636,579.772898709124,471.792784959665,509.253687034428,585.502452733515,518.992649939185
"PPM1G",98.8856098596218,82.1971912633627,104.841119938282,86.6768835281524,69.1005451064562,61.953407873631,41.0289315725804,117.484315267655,70.5694636010076,121.667046344201,42.5202157264695
"PHC2",426.574689806542,453.810310315524,569.199818448696,949.399453719079,381.36339446979,505.969450897919,465.08855720942,503.371219718922,511.738524419848,502.920929673311,414.190291927715
"KDELR1",89.9955935406417,82.1386620596429,56.1359845627926,77.1667332376207,42.2108275508707,97.3344818275205,102.170072548571,73.667761407969,44.5878162068345,62.6046076367669,70.2523743007659
"LGALS3BP",643.822046133162,571.562094691421,339.40929536999,316.04586567691,731.330226881807,595.850802963546,605.471976494183,544.0442923783,610.341765773604,653.346823033835,546.177801087535
"SLC3A2",136.929760547549,250.829050975745,118.678778769861,210.83468838713,148.269194429373,273.119582439933,240.538117246807,141.307911747278,199.40304005375,90.0506793841261,199.832775264068
"COX6A1",4458.17427847878,2683.30657918762,4273.90986815051,2955.12786753662,4425.33801203384,2690.66462081918,3339.98373627939,4391.76453970107,2580.1262869957,3105.86583661958,2987.50911025508
"RPS23",3303.24766313929,3354.16166079527,4244.44622940525,4131.8158242545,3323.76686956476,3216.99180089143,2975.30983421948,4596.20200154767,3822.5903971992,4145.9111676666,3903.75387608173
"DEK",146.262247666458,125.888144416573,226.598652809328,138.82387627892,151.352178173802,242.111319390763,205.584352457338,142.947324964666,269.334655579881,312.544513730913,198.480926472275
"RPL8",813.370720252905,1519.43369348685,1457.86184164118,1333.92750423987,794.536177251497,1580.44497774658,1266.82282964229,1394.60880451115,1282.89199289576,1276.19038835645,1205.00711372133
"MLF2",352.622088893302,297.783241935551,244.150883142651,236.474614487336,358.715742520434,375.052899822585,405.757021844987,246.42081438927,392.098522740501,246.173833204499,347.721685969316
"ARPC1A",350.155933887543,345.077718714866,400.341860383264,299.111412575398,396.707078698889,325.173956435768,283.713514021715,402.548353165078,169.293802136973,403.409342280366,284.509300049735
"IMMT",274.9623577158,293.794785111591,235.499568871267,231.358890561407,278.27660464349,251.736404941317,215.245304366069,182.1632875177,205.455649692928,185.388624294698,236.325770363476
"SDCBP",541.002352149722,490.201501547938,673.223434759538,718.769498650998,544.0442923783,569.713262777681,618.084793068437,784.17906869946,626.094507450858,936.845229877975,578.184193473332
"SEPHS2",107.421395123451,124.946982265382,153.228169955259,109.466488895642,75.9446214913027,101.062523932292,63.5910530731099,101.800083806957,71.6134643214414,76.822306379943,118.525578380843
"UBA1",740.301089504883,846.457161826964,887.38983093391,727.915859825302,865.673981125981,691.716388429511,679.317791894691,714.688292340144,561.307744916567,505.264072153258,588.133311366636
"PPT1",485.330392864155,555.961769308264,597.712866925602,551.924735871715,614.908688543787,570.09893583664,576.307999396501,731.330226881807,505.264072153258,493.60303513718,586.36630248183
"MDH1",2351.51079465899,2195.50154791418,1351.61086043144,1114.10417264859,2699.10590623519,1562.65740412807,1653.53882807472,1297.39297146775,666.473596922512,697.689164319763,1047.71692424971
"ANXA6",512.868691717693,515.018719082627,399.248956527369,589.947207266193,431.593182949951,435.860382943861,299.361942517967,314.182927036988,151.892279248464,139.695081563428,145.260353120802
"SERPING1",71.3763083971199,186.634065054642,121.852128849685,203.140050082417,100.392096554564,210.077994415447,122.820692836466,177.910570861148,149.636686477363,187.884686842256,181.510979107185
"HIF1A",352.278734774525,606.697609500411,461.392166235838,666.912460941184,351.245232646084,600.633786541872,607.248887503293,399.913711337484,683.42919410655,470.793381389758,279.603491291584
"TRIM28",206.091745486674,217.229204864059,210.077994415447,113.053724058235,224.263471375642,229.07099528242,182.88868730158,170.90170831993,226.678775937417,223.556946544121,214.855761213583
"SNX17",118.912623230599,67.2485088148525,49.7004811174293,82.4570156057457,80.6188086561721,87.302668287432,72.1132492854088,27.887476514354,34.0320794601254,34.7964262118817,58.8397127163897
"IPO7",121.692796368153,128.509808982893,144.704150887667,78.0441480186129,141.95454397812,111.613431047885,111.219761282403,118.718974564323,165.039407394057,175.56512622204,106.330052726855
"AARS",681.941652899656,1002.39016328581,950.079072277545,903.572722434068,746.086504060206,957.028327279268,1056.79582359882,942.121702186787,757.283289641488,679.749571837978,816.602683666146
"SSR4",384.224535201919,483.706603278299,438.054531924854,499.070757037128,407.292957043341,484.352895543966,439.824547608634,470.793381389758,493.161031883072,409.460673155279,440.637344845013
"CD9",689.202443300426,946.599748499574,781.365197340467,812.398996995866,915.710585982865,1291.12705497651,670.304564761771,862.72985461188,751.166630041536,843.605434119257,958.948165015089
"HADHB",1257.08884218813,709.734313669345,1266.82282964229,1367.8173398707,1383.9514796248,1080.53912242273,1351.61086043144,1216.38133895478,1386.24504717037,1245.33336111827,1178.83911636172
"TXNIP",524.607222865297,748.732489672152,1027.79008247768,1605.45243241891,787.513095069909,984.159813305736,1412.11002643787,1080.53912242273,1529.93916032506,974.465699577224,1159.00091619759
"RPN1",209.37930593015,215.613920494563,227.315478801928,211.962188304574,200.52153524742,214.622945593064,214.622945593064,208.634658154235,186.814038911441,208.99578058333,192.052969741482
"ANXA1",101.568895765491,290.460981320335,168.454365989563,167.424356960338,79.5862916539746,417.888553708632,103.178750113932,127.197632783027,127.385100619401,262.46957441079,501.234576941315
"JUP",34.5648491677092,17.7910229117559,67.432810035156,22.6307634134623,44.9403915557832,61.5990579382742,79.005749969889,18.5282215756844,47.4449361202032,45.5209988969403,18.3633364530354
"EIF1AX",54.2006497013345,43.7656954649549,39.294313686646,28.7667071497387,36.5419774968628,50.6392948240847,77.5138120846151,43.7039152795937,70.2523743007659,56.0118208503277,47.7067165718521
"YWHAH",667.892967458013,608.512753057932,414.443757509047,555.961769308264,673.943075761885,522.99079954362,647.007517447233,393.440148158272,333.335136657104,407.6458279031,378.190115284051
"TAF7",270.518523107393,285.118521682436,360.454260892926,247.949721645457,339.58908803927,279.603491291584,275.117847906002,281.711701371864,279.603491291584,337.006669020914,227.052610656563
"EIF5B",4.68080699931508,40.9999986028505,6.70204574692634,23.7199188001762,4.70841870266258,28.2359106724132,138.48219239432,12.7479066302656,45.6720231540448,17.3461162716014,3.54007865209623
"BLCAP",838.295695498627,778.832937018033,745.05976949346,821.901194450355,862.72985461188,727.915859825302,597.1942673201,829.904114999072,586.36630248183,399.399410790606,808.677879398765
"RPLP0",1983.38737605858,3632.87502891556,2096.69755117555,2550.237251382,2317.87796112987,3526.14772466788,2433.46808646083,2053.90680899361,2637.50327982802,1958.17594167231,2780.92107653196
"PFKP",573.242007295052,723.297911139335,450.234144386754,476.126781194927,615.802603845765,673.943075761885,622.51955208033,282.049319393797,279.494666983945,168.318697623828,525.703363232797
"RPS18",3553.21545334533,3602.29737665382,4017.42594152082,3924.03460213879,3145.85658127407,3834.06681759048,2690.66462081918,3783.69101803193,4682.25401738534,4080.37146417958,2896.21474015335
"PLD3",280.660265173784,376.296519943666,287.175126265101,428.55316062767,121.066442614764,184.623752922936,176.180448679572,266.025001186985,146.446871739626,134.044237295336,109.634705281817
"GOLGB1",207.370886601174,204.021920752532,143.317617035846,242.790538236643,241.756824630434,239.437853770851,198.015025970244,146.320575054637,212.994491979812,213.097951173688,182.513224785412
"MYL9",65.6382149666755,105.973323871268,113.28259618284,4.86606414973329,120.075298105337,287.109282675073,102.697503833863,224.135320704641,181.871708426259,652.520517670969,87.7499930883414
"RCN1",83.9381552669692,120.9177202635,121.692796368153,209.162884896861,99.3808772428442,145.214168800287,108.374172586066,123.137293115256,102.297502184916,136.707783335061,164.558389186016
"PABPC4",135.715789508093,212.56248597645,188.726598980484,203.820370084886,217.951679609493,253.396903270304,165.281519166786,274.494133015439,222.811083888602,177.344460358426,288.070023289257
"CYC1",232.292907916294,304.784360809473,246.814045100338,254.778553405134,279.494666983945,240.675526050369,282.769355963473,255.580457773361,147.439520606772,117.562388280571,237.566954495213
"MMP2",49.3272114159925,59.5075564449043,58.2105665905794,32.8845823138742,56.3327252867805,49.8783028347063,57.5528305508414,94.9181851160105,70.5901245277065,71.3422710478855,76.2679669442035
"SMARCC1",115.787269132896,81.2544556742989,167.199144106642,64.8852271050973,78.0683103792614,83.0820171614956,118.029565505474,61.8985101131259,147.527095825362,172.246744775201,120.517013672037
"SNU13",336.012221109265,335.508796337249,451.560037223155,502.515351616461,348.353416416509,275.117847906002,219.408059529643,305.051053650885,215.792821347936,316.04586567691,321.586271496565
"TM9SF2",367.487953992336,315.334141973678,300.127939185079,189.688686654943,349.660405930237,350.155933887543,364.393909727276,423.755481810817,359.538514484689,452.89331269327,461.392166235838
"SYNGR2",205.49698957742,380.263161356081,556.789095888675,351.245232646084,234.598560498594,301.229330571553,295.691677406658,304.022386914149,451.560037223155,569.199818448696,225.156772400388
