"","GSM77362","GSM77364","GSM77366","GSM77368","GSM77370","GSM77372","GSM77374","GSM77376","GSM77378","GSM77363","GSM77365","GSM77367","GSM77369","GSM77371","GSM77373","GSM77375","GSM77377","GSM77379"
"LOC101929774",14.3632529159256,16.0820012897325,13.9721122072407,12.5440427984517,11.8831876382617,14.0680150751124,12.2762930109513,13.4444756542236,13.4647419973494,11.1310745898624,12.4490846602437,13.9596686840866,12.2640679314589,13.2091413563831,14.8510208284557,14.1021040087919,11.115603591526,13.4361943129054
"TADA1",15.5848916398256,19.141366797581,17.1036472255247,22.3389156996221,20.5064814860659,19.72813469168,18.2619771352265,18.5248203091885,22.659100604132,17.6331892959028,16.9615262765469,23.4442669508194,20.9751660958215,22.5102436515076,15.9277785387877,20.8628948351314,17.9368177926756,28.8938151824181
"LINC00032",80.6792310964708,109.817787766021,85.4904858757448,85.4567637067799,105.323003963384,83.3571503571706,58.050449741069,86.5340163224122,72.7882682626871,62.0260098310641,101.405719906686,109.530589362322,81.0395664563909,108.64309244659,91.0422766539634,82.3340244425416,58.454063206838,87.3491331627209
"SPATA41",126.45481223704,117.830684412508,108.801672945724,101.310358756385,94.3670995566128,98.9800727194731,74.5072081274462,96.2743335140342,104.364545558742,101.865141611215,118.033976909723,112.409882898325,105.558653864992,116.826416131396,115.244275671021,104.048776712736,98.6353175459295,112.028071674927
"SOCS2-AS1",42.4137756424581,40.8153991998974,43.9529927735858,42.4529812369482,42.966181404035,44.8479245961038,36.2727932775622,44.2466696352797,46.0271248025908,40.8725068098664,39.3260290752587,41.2235752436843,44.2327441337698,50.5060056536635,39.7686442495876,39.93351558988,56.3762083398908,60.048857538302
"LINC02241",20.6011294315917,25.546999454746,21.3002172846646,19.3679342495975,16.5742286189718,20.0621298635406,17.6183545918139,19.1752175082196,16.6020436215591,17.7660933303922,18.4393217975137,22.9421680883905,21.9099959882657,17.0744779913078,21.4886350790547,20.1237724733318,15.6928271559409,19.0216614056946
"LOC101928858",114.194373954365,97.340799755043,134.191452424719,104.58236104063,95.8159165822998,101.668782595466,89.4737324062538,92.3754692441491,98.4123768777734,91.6604657531729,97.9475314677647,142.682551325957,112.875588644538,148.924977948321,116.657420432252,128.773416872173,111.528860153579,125.907499733143
"SRGAP3-AS2",15.2870449668196,16.5176765913254,16.1791120117962,16.5452888514378,15.3240522594326,12.7991512698972,14.7298905739485,15.491733707902,16.0878407426159,14.6417585838156,18.2039844001844,17.8451961484801,18.366744906005,24.1282934797364,17.1566720732907,19.8061798768224,18.3827073480583,16.9924861297725
"LOC101928505",12.8368084170298,19.9799691229315,14.030368889278,14.2688766936395,13.3769751552497,13.8912862379797,13.2161473407051,13.4440190351373,16.3626470702555,13.646497527404,15.136358685907,17.4222285383405,14.516035965737,18.1639988891062,12.9090080180543,13.910945843346,18.3179600415987,20.3968533038446
"LOC101929064",54.1768202817491,60.3162843045622,48.0951731762141,51.2940410570471,41.4741819288317,57.0001605004179,43.7355960401772,46.8237217095972,44.5738268707826,61.3569950686583,58.0829552277197,56.3692267669445,47.9043144264308,52.2551489895045,49.2210709751516,50.0473661420315,64.6513490161708,54.3342582270937
"MAFG-DT",56.6401562207915,52.7924038314999,58.050449741069,58.8118541096714,48.2969351756787,50.733379352617,57.1878690703539,62.0828534740194,70.5358356362556,59.5220735771173,53.9969881855612,58.3088465004774,57.4569363180445,70.3619435365044,51.6254485983929,57.428534228122,73.0577274274199,64.2752278774066
"LINC01146",10.0568018562516,14.221949101333,12.130106467477,13.2692743901137,11.7921593802893,11.8787256200083,11.1007130775851,11.4878786555668,11.7263981125275,11.5217680924543,13.8939125210754,12.3665361251214,12.0427703239984,14.8601915518919,14.1973484187401,13.6642502856494,14.221949101333,11.5525939070457
"LINC01635",15.4681584842147,14.0718754817305,15.5498708476364,15.6029968206934,17.231765226545,14.3254765542101,13.3535277702789,14.7042848497918,19.0316505326543,14.2395751208073,17.8935596934682,14.9699627114929,16.094074709895,13.2926599332756,13.8874430871599,16.2637918282026,17.1513514937282,17.9587465141223
"SPATA45",15.6793475286755,17.2477150544607,14.6163121575018,15.3281342885619,14.071637590973,14.4133754543309,18.32244933291,16.3301508074345,17.9359802955805,15.9026234396592,16.1988646206447,18.0820275977068,17.2193875025691,20.8883240631543,15.936166523268,15.40528196616,17.2845903394815,13.866618530497
"HMGN3-AS1",13.3176107915225,13.3420985907585,15.6776754345008,13.8251951737521,11.0458644716391,16.5173265967342,11.9842554543705,13.1302016238279,12.8293388039378,16.3430105971597,14.6230943118605,13.5481328293341,12.7445329059614,14.4327606957709,12.1806029595469,12.280730228341,17.8978399561214,14.772549120142
"ANKRD18A",30.4452896613479,31.060418082484,21.6398967980974,25.8436454912866,20.4249816094181,24.9997331119383,25.9413338946749,25.8835811054421,27.9736992551783,23.8070757442981,24.7424018468845,24.4942326954782,20.5402532837858,24.7688668799989,18.0875769229928,22.2284325614786,20.8874180632035,29.3668374717523
"SMCO1",23.4838960905558,22.6379277766589,20.279305081209,23.0292415114184,17.0470342490176,21.5811342235337,15.9637253603592,19.792084567549,16.0585041629147,16.5729451936576,19.2786522278158,22.3544515413821,21.0453256058167,21.7555621218595,19.5847870748683,19.4784429143411,22.6420817804311,22.9727614774051
"FLJ38576",25.5351018978993,26.3255787171233,25.4559842103125,23.7379664367898,24.0647409058891,26.7100800697768,22.4439046434158,25.9837286336926,27.4953746434495,22.9125748147075,26.588357080986,29.1188833488281,33.9287545710442,27.9296084756867,23.8496261004213,28.473395981405,25.8138578907343,27.182694761871
"IL21R-AS1",203.359702762585,198.95393009557,225.927239390214,178.866905462417,178.485948336693,173.081925012315,218.318070281557,196.858069752131,241.696937690105,181.609617010622,185.097053555968,210.774586227634,176.902051538008,231.480567774405,168.794068085235,204.444467975092,194.379045283831,261.679072122247
"LOC613266",21.765760240818,19.4619661402906,25.9296434047971,22.7143298763211,31.9061369997204,22.1729988420141,21.1724050355791,25.1270684728789,27.799213457524,19.214122551037,21.5916505044523,25.0382819796655,27.4129428958839,27.8247674266548,24.6961105486887,24.807917670784,21.9011362294251,29.054290191738
"SEPSECS-AS1",22.1030002903872,19.9057547195016,18.7530557292616,17.6530758926053,19.3504084998464,19.4462038634907,23.5762343593372,17.7990194103974,17.9427377124345,20.5227342333992,20.8965790378948,16.1566225135548,21.0029697005356,17.392937064987,16.7934734882088,20.2120139512062,19.8932153170654,18.2299845035055
"PROX1-AS1",11.0190825011891,11.4772160082671,13.8938812804005,10.2787203439178,11.6398307846528,12.1260181752841,12.2512501803304,10.4612503682668,11.0543569872285,10.334068072934,10.2869730459865,14.1813462089079,9.00291562030957,10.121580164783,10.3343654909587,8.46418213958195,10.2319396982731,11.2422832037881
"LINC01583",8.44150830119278,9.10764356668307,8.6953173771308,8.57198233639675,7.74616070619841,8.85876785178724,8.66150493680151,9.46321312849014,8.54487138010665,8.74327737104129,8.47240577233904,8.69885963024848,9.23562400034095,11.0621290434346,8.93234637891858,8.17673287426358,9.40606507881112,8.62663082938709
"LRRC25",329.098910267708,309.989088889912,364.248591651461,298.800992787525,260.458394459895,353.304147207017,245.528907058379,269.103290710605,274.936522601126,310.845684055612,398.584663385251,403.626243111781,393.98916819861,340.333066869134,345.840499369988,384.189835956644,345.913893645529,329.464278752452
"LOC100130357",28.9361883041549,23.178953997243,22.4788188972108,25.6668767598611,25.9700664691615,25.4631056624125,26.7706444848609,24.0959112036355,25.6780088252166,23.4728186670681,22.7704810321679,25.529684759264,26.3200684722754,33.7954054523934,24.7266926045336,26.6390054161988,19.2514510796956,25.3156536353864
"LOC100132077",16.8054761487603,16.5149854916632,15.2523424238556,16.390866694804,16.0029879045233,14.4817876552886,21.2407539173407,16.7093806892297,16.5632073608669,18.9097979811304,15.3936491693691,18.3215751812746,17.9859274472514,17.194650844048,15.3000330987072,17.3203642804528,20.8915820564125,18.9421561094661
"LOC100505918",178.199692953377,145.285971156436,172.705448548316,155.080037636997,131.898348419646,189.604421375838,123.267174569778,148.745021490045,138.326572786835,137.571177551467,180.353661141891,175.712951978446,165.910675405619,206.946210982332,167.049530403762,154.006185844508,168.513475119997,158.448567332806
"LOC100129917",13.2238758278795,10.7410969640883,11.8564129022652,10.4324882765667,12.3021337738465,16.554109772649,12.3918092931202,12.7345498086356,13.7597886306539,11.6269397287188,11.6813365791425,12.3665361251214,11.297821755097,11.0351157971214,11.2177997450426,11.6033616467613,11.1910216325233,11.1944764123552
"ARIH2OS",32.174975758824,25.7940224074718,35.8325985497003,21.3703759173644,62.4103849184248,23.9493518031981,52.599346262396,39.6599658728483,39.0378484269068,22.0635435418308,23.2562394216037,22.8451007004277,21.6212589873979,36.3767052268384,24.0931323828375,23.9022311915388,30.7288823938855,22.3644047101872
"LOC101929549",118.816147518105,108.698680131199,109.459513505044,117.865560384527,112.584317307025,118.378455600348,95.3278223266783,99.7018843451321,116.634609149614,108.690652619966,136.099275577808,112.175243098936,140.703468995413,146.938245739066,114.023584140009,153.886668284908,98.2837751636563,141.037582430944
"C5orf64-AS1",34.2883243515655,31.3255529863857,35.6518635360808,32.0766869371464,32.4107345468218,32.6500416089745,31.5093185933281,35.4027169303413,39.4642297723744,31.6703560940468,30.9522158555863,35.9935020458488,33.6055135730378,43.2408105277152,30.4991914771078,41.0942848533857,36.1815956836651,38.1538195766272
"LOC101929622",9.27645052337719,10.2400954889671,8.56227048791392,8.80949436364882,9.68415871531335,10.6459342317624,9.527575975219,9.74199972790121,10.6180365938381,9.23280460754993,9.98068722642002,10.4460338744378,11.3104373354296,9.99357817912932,10.4624970348376,10.2620901111844,9.83779762666882,11.6614193464066
"LINC01093",24.0862460412945,24.9026946901545,23.1277875443535,27.8688773593122,23.9937079240332,26.4328841799287,23.5631875163498,25.6267048926554,24.4977741766709,20.4536389039651,25.001465396399,24.030928780133,24.8245875417891,30.5806074884412,25.0320599301791,23.7074358705194,23.2948518896887,23.2948518896887
"C16orf54",10.6103117361227,14.4262354150983,12.7210673176186,60.3777468143957,11.4829350044261,13.6432237435213,13.2088740753146,24.3769855038865,11.6871240824721,22.9688075693649,11.1316416734154,16.1091300946271,35.2125363030235,10.37645719291,26.439555272087,14.9180219854722,33.3708223671702,11.4091809345586
"CHDH",8.96903558052729,9.66426495079674,9.38671282422712,9.29053421146202,9.13599387337931,9.65259103737361,9.82643926941958,10.508597867682,10.1304232171152,9.64229459550176,8.09369540952704,9.93084524682723,9.06659787110451,9.71866106684649,9.22924569306094,8.79803049000766,9.47471689144986,9.55984322700723
"LINC02458",18.1134882281289,18.3469000036576,19.4762349869113,15.5585038242345,16.9317724325083,16.1262561668813,16.4121500429535,16.4072874693443,18.6323445922788,16.6163036738631,16.7148814121866,18.3762470172348,17.4082507176243,23.1347000487494,17.9760465942254,18.9216491513098,24.0763489212871,18.3136558872207
"LOC285043",107.164790071039,145.721406714112,125.662214020583,88.0018263811498,120.21253915585,106.536014921823,102.304961018423,135.045984789367,93.3399960922367,82.2780943306163,53.3635021192117,102.48285916551,50.4455990418109,84.7575823224965,83.3015948403851,62.2794909401866,185.143109990141,77.5722117331163
"TMEM75",19.334890953233,18.4634313536527,19.0004285820828,18.9128045139005,16.2306520287885,19.1886094854907,16.9947070740454,17.653848888948,21.1542379993928,17.7038700227127,20.4261545427234,19.2599108835301,16.7656009810798,19.8382325561996,17.4562038865389,17.7039116479881,24.7967556544087,20.6714099163599
"HDAC2-AS2",63.3831185874026,58.483204649356,67.8600525817875,72.6002565659156,62.4707756885632,66.7464862861246,56.5600246425943,60.9258470002933,67.6360928462274,72.5624671666654,79.1455945171731,78.2712025455014,65.9570709487059,80.9666421403513,78.6737066936044,76.8315943560679,57.4997114468088,69.1764396619709
"LOC101927237",10.0070846347373,11.7763392619071,10.9343988461238,10.0599244841684,10.6696462793225,11.7558105634519,11.6616060666027,10.6392605032469,11.2320035055938,10.7304588685846,11.2886624749925,11.3123305808578,10.1892952059264,11.2320035055938,11.9805937761484,11.4396340022514,11.104500671698,11.5854272578605
"C7orf71",15.5637089217024,16.2549062598231,15.0736764705062,13.7434640434852,14.0349454854964,14.6944118254276,13.1324737314501,13.3531612111617,14.6791709615048,14.4684630861864,19.3105491030842,24.837438995479,15.9145224593161,16.3731114741703,15.0599599931191,14.7572175375919,14.082962299839,15.5681416126836
"PIK3CD-AS1",221.208425090664,199.874689235556,176.132413368676,206.800673042432,220.82763767946,199.359702762612,160.424568647833,205.39407880081,255.487808742249,192.344629061723,220.398824285167,240.765579548337,252.365863035456,250.199793364641,193.881957287188,228.024141455984,246.359702762573,255.975525280661
"LINC00892",20.8704449840203,20.903034453638,19.3506278247061,22.1454132613054,18.39980296291,18.6483634822018,16.750067531785,17.9521646765383,20.9224688051901,21.6162699276006,20.449324599488,22.6468044177237,19.9324299178729,18.4986887490486,20.3675920349663,18.8092991645707,22.8201641867792,23.8502446972359
"JAZF1-AS1",13.026627783408,13.0364697294224,15.5777036540069,12.6797851317727,13.0167932676185,13.5108226951016,11.0084689197541,9.86375459006058,10.1234381516044,11.6418658200017,13.1905487046145,13.026627783408,13.3893219643588,15.8015723772117,14.516035965737,12.7482433445969,13.6518075966629,14.5299427546519
"CSNK1A1P1",14.4646559019898,17.6371301499246,14.9531376314611,17.3598914055093,14.7084170607557,14.893275587303,16.7412797500461,16.6230601374442,15.9860825572171,13.5611302921584,18.1803665391139,18.7237517688502,20.0806620111441,20.5813972069013,16.934429663478,17.5885631783571,24.0754545953552,21.4505753420087
"LINC02318",10.0391501798233,9.61438729683529,10.5563230427546,10.67435336947,10.6232858190229,10.3118676259122,9.74946923220944,9.46250012317162,9.90451179521399,9.66781888937947,12.367695548338,10.3042817502913,11.6212502568714,10.1775402208519,9.13289533408811,9.94233518349473,10.8694471848311,10.1994159840363
"LOC100506489",10.1580987664282,12.2170577124254,9.28445817991348,10.9554670648508,10.7888065719739,10.6042428228244,8.73114182167631,11.479702390766,10.9901731720446,9.09225677784841,10.3046280967267,8.89505443824734,10.6552188310513,9.82010611773092,9.90424305885694,9.88822145759705,9.39929345352023,9.39997815918197
"GS1-24F4.2",14.5688580262248,15.2636992832605,13.0725712753655,13.703264582639,16.8725918690501,13.7189952440691,14.9214391580795,15.9923346878878,13.5200879561603,15.1774067157777,14.8953356091608,16.4825031555769,14.3477850843828,14.9621412898482,14.2778699100438,16.3608847465079,21.4020121310113,16.7000107503763
"ARHGEF28",96.9718257007906,30.1921949628578,36.3624381013605,32.3043341990663,55.7481308055783,53.3288958414765,60.0188157728839,50.9167004997209,82.6340500558248,21.6581834013519,31.956130130207,21.9711563920237,36.9035983440043,38.4726505399473,33.3528706154838,28.9224344070964,28.125281696081,31.4741825794761
"LINC01968",67.2299522485996,65.8195862939475,77.0791110609541,66.306689518302,66.8735959895112,57.2475498575854,54.4237458806982,67.6290233208643,65.2163984275454,73.6735813912648,66.5023697490743,88.4630451149062,74.4394718782204,94.0624653207214,58.2515710067832,63.4064104440288,94.1776130537798,71.365437311396
