"","GSM175776","GSM175777","GSM175778","GSM175779","GSM175780","GSM175781","GSM175782","GSM175783","GSM175784","GSM175785","GSM175766","GSM175767","GSM175768","GSM175769","GSM175770","GSM175771","GSM175772","GSM175773","GSM175774","GSM175775"
"FAM102A",258.77148,222.60498,220.07283,246.07297,258.3114,232.24039,275.83292,215.02037,247.55598,253.61566,178.90422,200.39513,181.63985,168.598,269.41306,185.21513,192.77179,182.2966,201.9498,203.07314
"UBE3B",189.70497,176.67226,184.15897,187.277,207.49551,198.0155,166.11217,160.04129,188.63353,190.26736,202.2307,164.72173,180.3767,204.7217,190.3465,189.62737,193.34143,226.82939,193.03743,210.40903
"METTL13",179.80246,93.27797,195.5357,142.54716,139.06313,159.86533,171.22618,202.70212,169.38771,201.26955,125.505165,108.97113,149.29237,111.78001,122.47076,123.417595,108.5082,101.89169,112.388435,226.16722
"MICU2",530.4489,559.6366,662.934,683.8552,810.3327,683.2066,816.15643,423.09164,516.0484,503.85913,435.85043,480.174,403.35147,416.81613,511.71225,351.77954,395.62842,494.1565,447.37125,758.32434
"IMP4",310.33322,228.83594,294.68512,325.98953,253.86177,291.83163,327.78812,356.52734,324.44003,333.51764,296.94595,223.7953,219.80101,268.61084,291.77444,211.97588,270.52222,243.36703,266.61975,442.1373
"ZCCHC24",247.37804,234.2996,244.91827,391.06433,316.5166,420.65335,248.26004,294.64014,373.11884,254.336,587.3382,379.78134,497.3701,560.33246,582.5758,508.63684,565.3868,576.22174,678.121,334.70215
"RBM38",83.58991,114.18944,84.622406,93.63336,96.797745,93.90607,98.477776,90.8772,84.018776,91.051346,109.54828,156.2206,136.64496,129.91159,97.83562,127.29996,123.37811,120.086784,143.13976,103.22671
"CENPB",110.57692,93.96967,87.57596,104.38655,89.863686,92.66313,106.702484,121.90874,109.772026,102.57813,86.24227,89.73847,114.66315,104.7031,101.24764,116.69681,100.24411,116.85935,107.87576,120.47174
"IP6K1",151.92464,140.15822,168.39136,176.30954,165.27744,177.68913,161.07938,222.021,166.51758,174.93481,159.60712,150.511,163.80101,166.63315,162.23456,176.62964,177.54558,164.35345,169.43149,166.83691
"GPRC5A",89.031845,668.21954,93.34676,174.64885,87.0808,234.84859,91.099594,107.77622,98.012115,79.28778,119.42723,179.81078,142.13287,84.46627,118.66113,110.71425,147.4863,190.32753,141.19096,77.45212
"KIF1BP",250.93924,168.46179,217.33795,258.30316,188.61366,172.40733,221.77287,185.47453,200.16908,207.89008,261.4413,297.30978,229.67418,204.3997,241.18797,192.5917,227.4717,187.61754,263.53693,276.6471
"SPRED2",33.390316,20.704493,23.253181,24.033545,21.338253,34.358093,27.448439,27.969538,20.24421,22.192694,20.063229,21.81168,23.225288,25.559156,31.448294,31.510767,26.038565,37.765495,25.17906,23.808792
"AVL9",70.412796,87.04734,80.47734,74.91201,65.00537,67.74142,71.01484,59.87696,74.35141,49.726192,47.364677,45.53036,55.61994,54.60557,50.31595,53.358925,44.497673,49.717705,59.38253,66.987045
"SPECC1L",174.03334,152.82901,172.51227,145.96732,160.93112,217.98996,152.8984,209.47212,217.49231,203.7661,200.93355,180.35132,206.73131,164.02197,167.75423,192.43262,189.64047,207.52876,225.21072,158.74504
"KDM4B",213.12256,315.1756,255.13672,218.98595,224.78105,180.92455,242.2158,262.63458,249.90384,297.71722,156.99214,169.9748,210.1349,198.39867,196.80103,199.25867,195.41351,278.1346,182.89198,223.53539
"TNS2",169.46616,180.52693,199.53963,286.70587,219.71371,227.20654,174.68059,153.69246,262.8295,176.30576,412.81372,288.83606,404.30658,420.2271,360.71243,378.02536,388.02994,460.04828,388.02994,238.70143
"CEBPB",565.69666,1117.6385,508.50443,1550.1464,653.36707,558.4152,490.6482,476.6327,609.38763,690.3081,831.42706,1815.0004,675.191,1108.7285,1065.6266,724.97955,1149.562,1271.6825,1159.5122,1258.3859
"MOAP1",292.4624,333.44226,405.86807,461.18646,350.78607,288.09012,350.82855,356.00275,285.17645,374.40024,248.00412,248.75288,268.9369,236.69154,198.78322,247.39125,292.3198,239.35703,239.12888,250.29477
"GPD1L",143.10924,158.79947,161.25836,214.38123,164.95518,153.89832,172.72314,189.32289,163.35454,159.42989,237.08632,248.09508,258.164,214.80629,162.23463,215.12816,236.88846,253.32632,240.65814,192.26248
"PIP5K1C",203.01921,219.49318,217.34842,248.914,226.8137,270.94965,212.09569,256.7282,246.20712,251.44626,252.31752,233.55682,220.06056,215.45554,197.23064,233.70677,236.38768,238.82837,225.58034,238.71782
"SPIDR",194.49246,194.31726,165.87148,135.52477,233.8479,199.99162,147.22267,96.05563,146.59453,133.98291,179.95384,157.32825,152.3565,127.73009,237.8476,190.82196,190.77611,205.87988,153.97949,211.66762
"NEK7",203.63719,218.22969,200.50868,280.71155,226.28685,188.0063,191.10443,100.9232,194.05807,189.96693,643.9394,626.07654,534.3865,489.04678,489.56497,419.47897,416.07327,412.5624,462.13766,649.81824
"LCN2",99.03159,99.367584,80.81583,170.28656,81.65017,198.28271,94.6313,144.95595,127.24855,100.878746,234.515,203.2293,62.38112,74.578476,248.28693,58.917774,311.8055,55.144123,70.184616,74.42043
"CRYBG1",127.25553,150.31055,169.36041,230.815,156.9637,137.66817,148.41748,149.88304,115.58985,143.061,173.68068,128.68689,94.47129,211.5772,150.68932,115.603134,153.19997,184.69418,142.97882,371.64716
"ZNHIT3",274.86685,209.3475,269.94955,219.00787,234.85698,225.24907,240.61742,292.5182,326.8375,323.50772,250.8708,263.15906,261.74365,240.15765,244.60513,230.73808,302.15738,270.21124,254.15257,227.86012
"HPCAL1",450.8684,367.21927,360.78125,299.52277,292.37442,444.03162,334.0975,390.0927,410.35754,431.49316,282.98026,279.68906,201.34644,293.745,313.4368,240.96175,228.69872,254.43388,254.68211,424.48398
"SCRIB",187.62898,170.20294,175.95143,184.6285,207.67052,168.64407,172.80545,155.02373,230.48802,208.14091,86.71372,88.12951,125.097084,99.60159,123.600044,124.86871,125.532814,115.85345,143.7167,155.30222
"DENND5A",490.14893,553.8282,375.92368,396.67096,484.89267,422.95993,417.33722,386.26068,431.72037,422.90045,463.5557,426.3482,424.76117,496.78226,361.81113,374.79196,390.3134,447.5285,456.9708,431.93845
"STK38L",71.20605,87.43693,79.78822,86.45432,85.05669,92.58086,69.63375,62.60082,79.173615,68.95655,145.40219,101.35594,132.26256,138.90591,121.72913,104.56475,75.81605,146.65416,104.45437,67.83118
"CHD8",246.29988,248.32362,249.94888,226.96333,249.95485,256.27615,240.07887,282.2753,295.02368,250.36746,266.21503,249.22731,242.30371,229.23949,234.88387,291.73105,266.98285,294.78702,280.59512,224.71793
"MGRN1",281.68207,240.93613,286.36743,259.88516,310.5656,299.5376,277.34793,344.55563,345.92795,317.41907,225.50452,204.74425,207.48038,230.59366,242.33224,197.70134,248.74506,208.41016,278.0882,273.90674
"SMCHD1",393.95184,319.6343,329.5429,448.68213,398.93582,360.1154,340.31613,174.344,307.60925,211.99791,390.2687,334.5145,330.64725,338.6281,345.06927,446.11676,336.11148,313.0059,421.01114,292.58154
"JCHAIN",13.498221,10.32124,27.440535,18.051039,17.221342,15.267121,14.176914,17.819815,24.01609,17.346508,1235.1079,124.85787,81.652664,1176.9197,1173.8539,232.06427,170.74481,267.05478,337.95224,41.39016
"DTX4",154.50735,158.91287,145.92332,202.53218,187.8322,149.46532,135.54977,137.68411,144.88713,168.24232,198.75203,126.92858,229.84575,243.54256,142.16927,277.10364,206.30324,255.39014,200.22148,171.94373
"CHN1",254.77722,167.19481,152.2947,80.315414,135.39003,128.29593,151.17929,207.01886,186.00612,224.71225,190.47978,150.6212,136.1014,131.82231,182.01189,116.48877,117.27858,132.37549,136.14975,184.30734
"STX10",246.0644,245.5981,286.70395,218.32867,248.23578,303.00806,272.20825,302.69064,304.3491,321.12534,189.62483,209.61221,214.40413,261.07144,249.52876,232.32146,211.59747,234.74927,265.23672,228.93602
"EXOSC7",275.6361,221.58398,262.3677,249.5528,213.21191,253.3181,265.37866,257.29846,254.67046,285.43835,235.33813,239.615,200.35786,219.23001,190.79066,211.19649,264.01627,235.55862,249.80591,335.8007
"EXOC3",222.4594,227.5933,203.93658,223.75624,206.61897,230.08546,225.02567,254.91357,236.92145,215.33394,223.06146,217.13948,272.0411,262.65924,255.55264,269.92935,286.8062,236.82295,257.46967,223.92467
"MAPK1IP1L",1320.934,1634.6472,1263.087,1104.2122,1021.61414,993.007,1234.3961,1136.9946,1155.8539,1162.0223,918.7261,1225.6622,935.46027,901.53906,935.91943,930.89575,914.292900000001,960.7451,875.50073,1183.2338
"RRAS",193.35342,159.64792,255.38696,426.74503,171.75206,233.78168,226.91917,283.60583,301.1077,228.43637,425.8498,258.2731,286.79132,367.4093,308.00378,211.65712,305.66708,280.8149,290.29053,258.0872
"RHOBTB1",305.24512,265.06677,214.52686,193.84749,258.80603,274.73108,275.46594,204.78877,270.45773,244.11098,198.07811,235.58469,218.53928,188.69264,218.83876,175.83594,214.13705,199.95053,250.25108,173.68623
"LHFPL2",263.61737,271.4571,197.97566,175.42424,239.92117,259.45993,191.26378,223.95148,270.68866,260.3375,195.83347,255.3877,203.13551,225.32814,188.64542,161.18703,195.87212,237.90091,185.619,223.26375
"TUBB4A",33.636215,44.225967,30.697712,43.234447,32.651424,43.61684,39.102116,50.188267,38.297497,45.204735,27.832457,34.840733,45.607944,33.260544,34.79926,35.929348,42.669384,45.43028,33.519596,101.29347
"TIPARP",330.9277,375.16458,298.55243,179.85048,330.4321,173.98697,267.76642,212.1576,199.8675,306.00452,189.64012,1174.7917,149.39726,174.95384,199.6685,201.24326,230.73555,238.03174,308.787,205.3287
"METAP1",440.48392,407.25537,448.73798,328.80096,412.43024,403.52884,438.7612,377.54926,392.69977,438.67313,242.80798,209.52028,216.79517,193.80101,199.2276,185.8779,212.51358,192.77298,219.4733,266.45923
"PPP1R14B",334.7545,308.00348,303.2172,327.35593,251.17567,297.37485,296.19107,432.30417,337.39337,336.74545,224.7415,170.8937,196.68806,175.30399,196.40485,174.99431,210.93954,230.77263,221.45691,318.8926
"DDHD2",250.70363,236.347,214.74895,165.98097,233.35678,202.39635,210.24254,165.78394,191.62337,199.69412,334.26767,335.0833,331.36572,283.80255,359.64178,227.9739,310.11325,283.4978,316.44916,171.90724
"CRY2",148.91888,133.25554,143.56628,170.03851,133.67162,156.64427,130.47697,131.4002,148.45187,158.91362,233.351,195.47977,202.67892,179.67432,164.9853,250.61029,224.87593,231.40446,220.15617,111.062065
"RNF4",485.55646,319.13602,422.5628,419.563,413.96667,419.8664,418.2648,393.77267,406.68115,501.41684,350.2995,297.66766,294.8864,308.22357,315.8978,348.69812,380.63617,330.98987,382.4836,452.84204
"RETREG3",409.06226,430.09283,453.67868,548.6966,457.4668,409.5004,420.19647,413.74957,449.5456,468.16168,469.3103,487.24634,542.8319,537.038,477.36508,540.07086,547.9104,537.6704,524.121,403.50555
"MFAP4",236.30383,231.0836,287.73755,135.28697,187.80621,553.3694,264.66995,270.45023,430.28772,244.01381,525.6119,461.83896,487.10345,704.93994,525.87585,520.1444,447.7157,387.47598,559.5811,117.01397
"SREK1",554.2033,587.3346,449.38205,460.04565,569.98505,395.11035,454.33984,254.19354,463.14273,367.35324,394.4513,410.7939,363.72586,356.04062,414.46735,345.58585,375.881,369.98364,438.47925,418.23926
"RND3",632.583,2578.943,646.55774,1228.8563,985.69855,1171.3104,461.75946,599.1438,590.5284,531.30225,457.31302,666.566,292.90942,454.08102,382.94714,350.05887,421.69867,433.99887,399.21725,409.04938
"ANKRD46",109.505035,114.12036,122.501595,107.98765,124.256516,112.77828,113.61372,106.48484,111.04777,118.75799,155.25163,184.16116,174.31099,156.46086,151.90436,198.682,224.08661,207.52698,185.10628,120.39823
"NME4",428.35336,397.3953,531.42285,272.4225,494.53033,371.65497,458.9407,473.33838,583.22034,554.8429,281.8069,283.82162,256.17487,350.55365,285.57257,310.4032,283.6034,294.15555,269.13174,353.8657
"ANKS1A",242.78587,179.08772,218.26955,191.67235,196.6528,176.62231,223.43042,206.56824,220.22757,223.09315,281.03152,284.74423,270.70364,265.57043,197.28575,245.17137,249.31468,193.49039,270.7643,153.87248
"MTG1",207.43843,206.64714,196.45665,186.7619,205.12506,195.53525,210.04024,237.041,232.98842,202.95222,137.5305,153.43777,140.74457,170.20708,155.54515,131.02562,171.99358,154.63782,152.86801,255.47235
"OLFM4",250.46083,625.3223,471.63828,11.938922,624.5499,11.045307,254.39519,100.971725,14.649198,392.52304,32.71903,11.147269,15.487535,11.134015,11.553133,13.175549,77.69044,13.817202,10.440198,13.585694
"FAM171A1",356.41245,274.47928,310.97772,266.49316,377.29657,350.2444,321.86594,336.61334,415.81525,355.14957,339.69617,222.94693,305.64944,325.29947,236.61244,317.81195,321.45334,339.6113,319.18576,211.29681
"POLR2J",773.10724,540.71686,738.81055,595.70935,656.3751,673.5754,686.5026,680.15405,869.0629,718.5037,571.2519,429.4512,497.1363,623.47546,625.32324,577.81726,692.3836,598.08765,649.8533,675.6683
"CIC",152.1697,151.40242,137.43427,174.45268,161.079,186.91292,160.69725,167.39848,148.20312,146.84471,155.14633,186.35448,177.7171,171.64276,180.712,201.55663,179.87234,211.71243,187.41635,123.42089
"NCAPD3",154.37723,140.57729,141.18268,82.881096,153.02641,117.528595,126.07643,143.00992,137.1665,136.24165,88.76648,92.48484,93.757835,85.49494,79.60008,74.767586,77.09048,77.52742,73.677,102.68007
"C1orf216",166.9735,134.9437,128.82903,121.68862,118.96412,113.97239,161.55652,192.04396,162.62569,167.91708,134.95682,176.84294,163.2892,153.28122,157.20624,156.29712,151.25139,151.8761,150.15494,163.9971
"DAAM2",116.492935,112.01969,82.29087,101.30352,152.0775,185.13487,129.85654,117.70672,124.89372,140.4568,148.84647,113.300804,123.41642,133.49792,139.64108,125.66026,115.872345,93.39658,150.16246,127.787834
"ANKMY2",161.44733,155.18562,160.5377,112.52839,187.74211,158.2396,164.24173,163.8728,192.00266,168.04564,209.2021,192.89288,257.08517,242.85754,207.81029,245.99237,259.86917,209.43187,263.35904,171.64267
"STX6",85.93612,92.17187,65.614136,51.289566,66.25352,73.53117,76.476585,60.376057,61.999226,61.233395,46.570362,72.973526,83.65766,48.22431,65.544556,48.963326,59.230362,57.806778,67.99569,48.634
"SERINC5",433.10516,607.086,849.7342,1221.5413,697.0997,790.1084,648.3023,388.67416,442.53488,637.1108,638.70496,1017.6657,741.9837,539.3207,1166.0098,746.5056,728.8232,656.02814,728.04376,777.19635
"DNAJB5",101.49015,132.05276,75.6253,98.390564,76.18846,108.46537,86.43103,110.05368,122.18599,103.27796,109.58726,84.313194,85.33866,75.67151,89.32649,66.81529,77.797905,69.6554,96.43835,116.1094
"PAXIP1",176.00421,100.22757,116.85779,92.75248,134.47812,123.40736,118.52299,134.08376,149.04547,118.03282,85.145676,94.99107,100.44282,81.75084,65.546684,84.19869,81.89621,105.2703,89.81797,75.55916
"FUBP1",266.31152,319.95746,179.27551,172.15062,290.04575,235.66109,222.32642,120.61222,223.19957,169.2905,197.66118,145.59819,332.7799,203.22765,195.5702,242.38136,161.81573,234.29056,187.67543,168.67513
"AXIN1",122.02069,116.93181,128.04921,119.60692,114.135925,130.16563,127.30318,131.72102,113.09779,139.03348,105.05252,96.71742,102.84427,112.222046,114.76971,116.26142,104.005226,106.80016,112.07467,109.75444
"LRP4",49.878666,41.090675,65.91336,94.014,90.278786,73.27678,52.115387,55.015377,72.48285,60.90109,47.784924,74.58975,47.334423,60.25302,72.99726,50.400715,61.498005,51.338173,80.97498,60.423347
"SUB1",1970.151,1987.2711,2560.95,1699.2407,1856.4061,1919.1718,2427.9387,1858.2633,1799.6423,1933.6338,1548.911,1505.7102,1359.0068,1432.8008,1683.2866,1293.3135,1221.6595,1269.2018,1408.1854,2238.5005
"PAQR4",106.178085,89.30975,92.632744,62.528713,77.67025,84.834435,77.578606,97.68123,87.16115,99.37402,57.237255,51.420982,59.438793,66.651794,46.39839,68.215935,62.319546,71.250275,74.27898,64.05783
"MFSD5",115.74086,68.53258,118.56566,134.2935,107.03178,116.475494,116.475494,128.78001,112.132454,125.143684,98.91819,97.459114,92.80477,144.43738,125.15985,94.898895,103.36398,103.32535,137.94783,152.14423
"MAPKAPK5",122.81855,94.01687,106.74696,84.89456,94.73622,105.11696,92.460724,96.313805,121.76391,93.246445,75.668625,94.55538,81.717865,76.06286,91.801315,74.642265,76.66104,91.63416,102.85059,112.23628
"C2CD2",167.1395,155.13191,173.287,195.58401,210.2671,180.97563,171.52388,180.95354,190.23788,179.94312,270.7753,204.37398,324.46368,286.85437,276.5653,299.347,316.9357,339.19504,316.19998,627.19556
"MPHOSPH10",222.23453,176.28937,249.00684,154.47163,209.57004,161.52617,186.07042,175.88876,170.51488,161.29082,171.55226,156.93121,192.68907,184.58711,165.39569,170.77615,199.53192,198.00342,198.91492,207.84032
"ZNF282",166.63219,138.89651,191.18362,121.98416,178.94304,120.630394,166.42113,159.39006,153.36032,198.81252,94.88451,129.17436,108.00711,101.065704,101.118385,127.66865,117.34325,124.80633,133.56407,106.20781
"SUPV3L1",127.050415,139.81345,126.14185,128.78702,141.65479,126.13247,129.8763,126.6093,122.479225,123.86395,126.68213,134.25829,124.24692,120.79058,125.493614,147.51387,138.42226,136.50156,124.95907,132.04314
"TTI1",236.36502,241.0606,231.01694,203.77504,274.85962,221.02943,218.37802,208.61438,238.2818,220.37706,181.70291,189.09003,194.08667,171.57753,171.68065,203.42494,153.93875,204.23651,180.15019,243.11418
"LRRC47",488.8015,470.2323,592.9821,465.1326,556.06635,542.45514,574.1118,522.22455,502.91916,602.7972,389.5453,453.79962,509.31348,449.7025,432.67477,568.93774,586.1055,531.2133,485.931,538.02795
"GRAMD1B",56.811142,43.89805,42.96682,46.064545,51.026844,51.179153,64.39001,44.606007,39.046444,44.576736,113.42762,109.98779,108.079346,120.84399,99.24527,105.55122,123.90584,128.48842,85.51358,793.4543
"DNAJC16",215.25816,185.25214,180.64851,207.58003,178.42346,208.78296,229.35681,218.24144,196.81631,218.01439,163.19704,213.05815,172.74168,164.81908,149.96869,182.57498,190.84999,203.69604,201.09975,167.9512
"LYPD1",35.72971,36.08555,39.74728,40.13064,40.48809,136.58424,31.481962,49.867046,33.8746,34.71721,40.340202,38.526257,37.15401,27.403288,141.80942,40.067196,175.81046,41.215065,112.04304,38.119213
"THAP11",231.46196,166.70595,252.43425,184.1026,209.18895,202.08621,233.5243,267.19962,254.71115,226.98845,200.06706,218.86893,262.1646,264.25507,257.52466,262.35193,244.85347,253.77898,277.83978,215.47609
"CBX7",149.08102,163.16428,154.20581,271.74786,225.34898,208.30772,174.01625,165.82884,211.00996,130.7052,499.7662,429.7511,661.3992,700.0757,473.41174,554.7956,548.3997,584.10956,509.66647,167.26036
"MISP",120.69041,132.73932,135.18567,135.75037,120.104935,190.7339,128.09929,106.88739,126.006836,130.47902,106.08193,104.176315,99.16419,98.99288,119.22018,97.01178,105.85667,81.855644,103.880424,112.1478
"TSPYL4",493.09634,525.0588,341.90396,300.7514,541.06683,536.4875,410.09717,338.7609,382.0822,400.01892,441.10355,535.95184,558.33826,492.98373,441.09134,563.7777,457.72513,528.19977,531.8355,564.2443
"FAM172A",217.58205,155.18562,194.25574,155.04575,231.3408,220.79642,232.45166,173.52017,188.2976,218.04901,264.16763,247.9411,281.24213,231.47621,270.81375,262.13336,294.84985,230.93907,300.98325,211.63936
"C2CD5",459.19485,439.8075,389.51428,465.62613,565.6484,463.87784,446.50726,254.93935,441.16476,324.98273,449.36493,425.7767,529.3929,487.50638,404.3671,597.79486,468.9269,580.7638,484.6758,313.08514
"SLC9A8",64.117294,42.166187,47.19827,46.52262,64.0072,51.02088,61.75301,52.782597,58.80979,58.699352,67.35757,51.279774,57.687878,49.808636,59.25098,59.49392,50.251343,61.412056,53.008324,72.858864
"CAMTA2",82.237366,96.087845,80.57365,92.74208,86.053474,95.01794,83.29683,89.50083,109.91413,92.98155,90.0276,77.37527,89.89102,90.30617,85.85453,81.17826,76.072365,88.114426,94.29928,170.3923
