"","GSM372731","GSM372732","GSM372733","GSM372734","GSM372735","GSM372736","GSM372737","GSM372738","GSM372739","GSM372740","GSM372741","GSM372711","GSM372712","GSM372713","GSM372714","GSM372715","GSM372716","GSM372717","GSM372718","GSM372719","GSM372720"
"SERPINA12",22.4727743901088,14.0873808778394,25.2686332500742,20.3630244080976,14.3036979939624,36.1830996635664,14.8231508500077,22.4883284486047,11.9734970853991,29.1986505001333,13.4548171331938,30.4447994181538,24.1323431797542,29.8674609310062,28.8213211768654,28.591119480487,25.2626620850019,23.7878480726636,32.4931138117048,9.88085568479988,29.4454527091643
"PRSS36",30.1865858441905,26.4012861336351,18.8013621016206,22.2869720881648,34.0648675242813,39.1776381252127,16.2922074864265,24.7412537103508,56.2555203721595,34.9412582802577,31.5434075647073,15.5384141552914,24.590791312523,38.9731706784447,21.624981864107,25.7095749547132,9.78595396467533,21.8356470935945,24.6554523118857,8.33144027090357,19.2625794866921
"ZDHHC15",2.00974713960923,3.60018325466455,13.8611370715149,17.0706438085686,10.234276933573,16.5578448698922,12.8232558013909,12.5580680239563,15.8357095860423,12.9954854645511,15.5424250843538,7.17390297263874,20.2691987011202,10.7776005252946,4.03201319338833,9.877964966602,11.4746065993938,11.0756791950682,13.445811550131,18.6627481296179,21.4699484991147
"NUDT9P1",28.6400201225987,22.7336346757177,17.1590892449234,34.2827325095462,22.4302212747149,2.244411420332,8.50830810484684,20.5197861524594,29.1808931773363,13.9173599559025,30.7230655924978,18.8803030042362,8.06161273968397,24.3433667412787,19.1113617635656,13.099305187073,32.7723973863928,3.84114375615947,17.6547856083587,28.6486366937498,33.432178196001
"BTBD16",0.634409877095632,0.909974619739197,2.32584476270993,0.673448979495123,0.777832539037082,1.20226054883341,4.94194996533886,1.11284142155709,3.70162170328134,3.31227276915076,1.97000444161983,1.76654562540086,1.84570221379549,5.32395229615919,1.15936094155429,1.00772451607068,1.02031685735404,0.890619881846373,2.37458604931086,0.836084018539581,2.50353517340595
"ALMS1P1",42.3904936123657,40.1514198532665,35.6346254027746,39.6849789039707,35.5049558371446,39.4520666614781,18.8530421990076,24.7081607723531,12.8784267345112,11.4272555099658,33.0667217221915,7.80023603796744,36.9341467280049,37.3799921041282,28.0614770603534,27.2329399474604,20.5523862333712,18.3173670109386,9.66518092936627,27.0531686243849,24.5470123301373
"TRIML2",1.28493554313368,12.3363163862107,2.58656035283932,1.70200533805837,2.98770416287513,5.75050161595944,3.91353995291249,16.4605727268546,6.08348687593577,9.461672573309,0.89030612940381,1.25305901481081,1.89641512579681,1.3415831106424,4.09283562058072,1.77687677811869,2.23715198322556,4.45743978559858,1.3043872883037,1.02947893363566,1.50230678294141
"GTF2A1L",12.072451072039,7.96085892670169,13.7355666020834,9.39821930474014,3.48769868450985,16.9300689059135,3.8648100096815,1.15070027226753,15.7930769180947,23.3715013892943,10.9364469410592,16.4755018172373,8.13321288495776,22.8386475795391,23.2229924359188,10.4288424808507,17.6107917115119,7.7915017316979,14.7724249300655,15.4040553212244,13.3470995707053
"MMP21",14.5505800690268,1.05630549563333,2.26360753506046,9.61642208876624,8.28696785692364,14.8904179293572,7.19683667765879,10.8011758304999,3.56762934524957,14.9204183183606,6.54103064137941,11.4125195024041,1.7235856639225,10.7268853698304,15.1689577872788,4.51880021264656,13.971513087467,9.86575542204666,11.5873248825572,1.27932846512369,7.97887715662871
"TMEM190",23.8912778843248,8.45733714182509,17.9238583472076,6.12978572080735,5.37584172296658,1.8500765431929,4.08196275782078,2.05158973661224,6.10303586497139,7.88184639389561,7.36117950754641,31.8599149171512,6.91272290085809,5.31006604038707,3.87398710665001,5.54700093480509,5.21943057138963,9.91717407389785,4.99181829515709,5.37914902078495,9.87210691244435
"GAS2L2",24.0059951976421,4.17427132089207,12.0917695011182,7.5286153364082,40.3207609589449,3.42305757085258,5.7078099659381,15.3210915047128,8.29876230684068,6.23691441199077,24.9794220662605,38.856691335957,10.7561269403738,8.96105026679514,39.2304953929475,46.5287473179679,7.72088166233273,20.9518805802783,7.64060393836674,16.6910851909978,23.7635031789738
"KCNG4",23.249212126124,9.85099850806454,32.8466773847393,14.7657034980337,26.8234046957637,8.63588816530585,33.8483490418861,41.2189818193716,52.3710031986307,8.53161972106298,29.0875247680281,40.8943244573811,40.4835248493388,49.2508719520533,13.6933383036917,25.0654354188764,37.398271022549,39.2294176378397,28.92557876084,38.7894333971215,28.0315996251156
"PXT1",8.53683267007095,17.1641298907771,18.3995234514855,7.62377000448072,33.8483490418861,10.9300966953541,31.7180744065374,17.1059588608286,15.8292106349521,26.1242209684173,16.4400815261582,18.7471705744862,22.4644479085601,30.8283943590263,19.8447320038749,25.0876317351723,29.6279261200462,21.0679325924717,34.6528482823839,21.7179343259507,34.7862264051387
"WFDC11",21.1363664636108,2.64294157199192,3.44942148498811,3.99322665677425,5.42655585299048,2.51104067330858,4.83373778288874,1.20756146081085,6.13172550354567,1.74743214403279,4.81030600016669,1.58434690304766,3.34483467247071,5.63374105907247,1.82030921249026,2.08760110482103,4.50162010576274,5.64209862219852,30.01159437137,3.67219284837983,10.5184770035406
"SPRR4",91.6760428999757,117.093321739805,130.770095616322,118.347150788117,151.652829670075,108.477426158869,155.57707631915,133.220121046539,134.956635328402,114.277395157848,101.867708397464,164.177714800084,122.851491640833,153.694580489846,135.437902912008,178.099679203451,170.635266043492,148.324603667747,161.025817588101,150.768859847134,123.845494295245
"HSH2D",54.7507750378457,82.2392949363241,65.012680763733,28.7842315435333,61.2950285577676,88.3501173716981,63.6375052727756,50.9705687272829,58.6313605562157,107.420193368066,87.1419154075237,158.623971934049,142.486385397599,47.4090374103268,71.8486799900577,120.266240943214,50.8613858631454,26.6698373705729,79.3125031003055,92.9955824379283,89.0618968844497
