"","GSM160404","GSM160424","GSM160427","GSM160428","GSM160429","GSM160353","GSM160358","GSM160362","GSM160391","GSM160405"
"MYOG",49.8422005681687,95.6947920045,90.4065135244911,169.68921511061,142.433977926233,75.2900307926464,60.4677515993459,62.8489821521766,62.3273534629539,59.1747893616434
"RPL23AP32",150.191790030863,232.044353861947,212.91224620064,217.171270793494,234.952461292651,139.934469423049,170.492883833049,150.600511360697,168.280988679079,128.355360210631
"BIN3-IT1",84.3931241793653,114.620537660566,97.2137383188273,84.2690663927053,89.743082592077,84.6554604908894,69.2404900364382,86.3936593867834,84.8602674554853,91.8734318290274
"ASMTL-AS1",36.1175052526066,39.4722856254039,44.0357107510326,51.3748645011726,30.0758815332238,40.5795441508425,38.3717652134826,42.56569163698,35.3368684166894,38.9656581624388
"PRRG4",131.378568031666,127.761677509845,127.266114824844,117.91841702161,140.591419838428,74.5880772326955,93.9472657652595,175.482672624164,125.639238349737,136.828986666683
"SCNN1G",38.9271001807179,44.4267119797175,36.1229035646974,50.8196054755404,42.1796586841364,42.3145925417333,34.7872042727373,42.1856697746686,44.8586139931386,43.8843472213513
"ZNF343",33.8004829869344,29.8429773718841,29.1525760217524,27.5086473238673,26.753863976362,29.0402958364948,24.6148611717369,30.1030883557222,29.1153485987611,34.2913695572904
"SLC17A3",29.3956388339518,25.661990873074,25.4902443503576,32.1560063506424,22.424773250589,23.778421448587,24.7155100449688,27.5325011580174,22.9300795205346,30.0496224381429
"F7",53.9038015498814,73.2155989999757,59.369965289248,79.7800581235317,56.9946870366308,49.1528645564061,53.3150654649208,70.3360647026706,53.3429864353457,57.7398749255744
"SGCG",113.595360241961,396.685772575912,64.2502280963548,764.295579117601,430.506608992422,101.369859211884,53.7526198931386,36.8136199634699,124.127154569361,47.5964882113242
"TRAPPC8",1416.42841819222,1182.99778370077,1330.71511936201,1514.34938226346,1200.17269180577,1269.91561222965,1020.41913627928,1147.11073183716,1303.10678977007,1418.10612736132
"TCF15",40.8662139290875,121.300126839631,96.7908052328255,127.229670198754,96.1309007418056,66.5827069258161,46.123953663708,57.7195147985705,41.7572925144791,39.8830437582648
"NOS1",83.182645920971,109.816849508482,81.4693719172701,120.898355584874,81.598757018116,80.7346600343377,80.2859347178433,79.5880585449974,89.7613785754779,86.1821130755474
"DOC2B",49.8899298695578,61.3839595422489,59.5855963283386,67.6753654951209,65.0863052996262,62.577478135048,54.8204206139098,56.8964822592574,56.9769833572594,60.3989150423765
"PHKG1",48.5230299903026,51.5378062768269,39.0279605378839,57.0488852437216,49.6815453976446,47.4154400494959,39.998166679573,43.8586633912665,44.0862184756032,39.1265755376405
"CD226",19.1751290142396,20.4869868209315,21.6900723321093,21.7560968787107,17.5393446430868,19.5176017993253,16.3286289730531,17.9375182286734,19.1200220675373,17.9074812350839
"HAS1",35.2007279342668,58.9430714823932,36.5594668790401,40.5703383076023,48.6558662293795,32.1916142675721,32.5657721525861,35.0132100522136,35.3088877506011,36.1029533604784
"CASQ2",164.102652528306,147.651894302283,184.555667960221,1580.72821424905,750.48200560009,63.2124159366426,98.7233590164411,119.068358903171,75.8569830493509,222.759697606229
"DSC1",15.8690762177066,17.8630848554182,17.4119528065941,17.0944905811864,19.7181199587273,16.1151251220119,14.9001245803508,22.7971350274699,15.818278281355,16.4634208363799
"MAGEA1",24.2270870122238,35.3093083036075,29.5368746035385,31.6075579926192,26.6193472664983,24.6868728351224,27.9989585684705,25.4382821724111,24.3559739591849,26.3853023174428
"BTC",41.5826559289357,29.7267547411019,45.0460193479697,27.4790241399578,30.7733529710877,28.8631453184343,32.5846720749859,28.3106522276562,30.1664947466944,31.6260443122121
"EYA4",105.420599458726,49.7804579651102,133.37969427034,112.596893173776,71.2250328792364,53.8766139488592,34.4921129715385,86.8698565379043,74.4895439291283,84.4602009721618
"ALOX15",16.5705706140271,17.7097606822117,18.1598446388124,20.4762853996122,18.1264718743331,18.2835892724335,19.6968070186982,18.6807666212945,16.725394455483,17.0190558714833
"MMP8",32.4597052050095,38.3799853612767,29.6937211019501,30.8863363163231,28.5447770567978,24.8376587244396,29.0949946235937,31.9157396919416,31.2829817013107,36.204823190573
"PZP",91.6094619034482,80.4600928813321,56.6745271419504,87.39348983878,74.8496419941481,76.2646825457539,69.660256080859,71.6375185186064,85.9197906143183,76.7718880249563
"NMBR",17.112493855886,23.3775551552384,18.9140846110407,36.846817486319,24.6457742184657,17.2975974845703,17.2285745138989,16.9525477173436,16.5339941616671,18.5514927808679
"SOX5",19.3590598098384,23.5400077190034,21.351818951274,20.4447688409723,18.8940811676837,22.1102308254142,19.590923923695,21.218562454941,20.3885197106008,21.8483326602175
"CTAG2",20.3553362507836,25.5220020723708,23.3064458542723,40.8385531511973,29.8562467199745,20.7662132041272,19.8426991001373,22.2505223904326,17.9326459125262,20.0589262255739
"LTB",166.367783179799,133.060756853859,155.854562706257,342.630319571234,183.820976450044,147.146608968345,103.6460846726,105.012399395394,204.205743038979,127.926009630895
"PRTN3",20.4036781027817,21.4032030788455,21.5124858630383,21.8513045616108,21.1068258511198,19.9998148480324,19.0226465395843,16.2393197666574,17.7854754141373,19.6402930396113
"LYZL6",36.157332072455,50.3099691059008,44.4256827368123,43.7929354778632,37.7401345582557,43.5584610848752,36.2991876683462,38.3908314692861,38.1998717146857,45.8347651998377
"AKAP3",40.9611615884975,36.753958085452,68.3797395962664,49.8740349670804,70.6334165814082,35.1704192202753,47.408560983867,43.8374191258277,39.3334770677257,48.1904038319278
"ERCC6",47.5402861576751,57.6790524457005,56.8316400185351,57.3418602477139,61.3393006360866,48.5656724928251,54.8388606185448,52.2235167281515,60.9376487516177,52.3448391428884
"SH2D2A",154.633091433475,181.370221501711,86.040363440694,118.492361212727,157.14430529971,136.418908934762,115.639118197527,153.037915902651,210.052431209673,125.7808184865
"GABRB2",70.5729132903431,58.0504889348855,56.8168894259538,79.6698973005673,52.0065982452846,47.267840791996,55.1053287363694,78.3356437670637,55.3830539194463,69.1790525414554
"CCL16",37.3134334349758,37.7488489237606,35.394421189,68.1258407318376,40.5579424601914,29.8192280076367,33.7036264288275,32.3211086670187,26.806816541149,38.0063699599339
"NTSR1",62.1701506491726,61.5574127599976,72.1599231748932,70.4604088079216,88.8683547788848,69.0837829021929,61.5574127599976,81.0104077248329,59.3043006785087,62.1659115550026
"SLC30A4",140.185662782773,50.4324216330904,75.9901188023764,74.1788853908734,105.041687562004,99.9687219643159,183.958806228479,102.820680934446,149.63935081052,214.119438211003
"TEX28",42.1263621494178,37.1312897819154,44.6100900467775,41.565913746789,38.5257844840409,59.204251630732,43.5026825742672,43.0785705048613,41.6477082341597,44.0376697690108
"KCNS1",123.066536797612,104.648799130297,116.919733317556,130.325046407203,82.3364822493572,90.0707155717837,89.3653481135586,112.804489672096,98.8814587556526,98.9516355209235
"ATP12A",48.9901577688234,71.1361297574591,55.8129932991773,55.2785097144069,47.7996232165066,49.2300179447978,63.5797045916469,55.3475093207001,43.4887746673841,57.1234507957056
"HTR1D",32.9800641582005,26.1462894707827,32.1125126045941,30.5634455773658,30.3906061494469,30.9272718812087,30.026838435395,30.2272374123098,29.6637847421065,32.9700546807086
"BRS3",27.7218238766679,27.5506852277308,29.7355453206241,34.553239069584,28.5447886367848,25.7054256053135,26.4333506793545,27.0202752692044,26.2608030075178,29.0567608175807
"IBSP",38.9260985745097,67.2542293645412,57.2009376190607,89.0917636304529,64.7619553073134,48.6510754344274,43.2569431263199,49.4550373702693,40.2825875534908,36.4318401829446
"ENTPD2",52.6783580285571,81.3663336862707,71.9784417397566,87.8392668946487,73.0421014850731,57.6817087182815,50.8596494544817,49.5132461537837,47.1398268565021,55.0049652972297
"HOXD10",151.132855437742,96.965982677702,235.379482108514,72.6801545700042,117.310886164649,100.847763688097,88.6649177304179,158.878568425613,82.2543238528848,100.90908059498
"PLSCR2",27.3802783501353,29.647334366262,23.1377876742176,31.213437386943,28.7922180845329,23.8547130268699,22.3184161967459,23.6945251977942,22.105056702697,25.7406927522446
"IL15RA",206.186336209515,235.753105415022,147.877872889369,291.153748237545,219.382104724864,252.454735219445,156.870013525059,145.436470298653,166.628493209455,145.480639204943
"VENTX",49.4609390641388,74.8237615533621,67.8610518376298,62.4573695512499,62.4480939529438,83.1189296640744,61.5590949351027,64.1703033302283,50.5711557059509,67.1990210811591
"PPP1R2C",25.7002594943948,37.9982734010819,29.7924821953066,44.5313117834448,41.6477082341597,28.7031192388378,27.0112262987397,30.8495778089553,27.1883563569417,29.0270852446475
"TREH",24.8001307616605,37.0744422786281,32.9137280941632,43.1411918796327,30.9953789734388,26.2486439197201,24.6134121930353,25.1643473003199,28.1331693817806,24.7036973882235
"ALOX12B",31.0630246757595,37.0782247122128,43.2651332126874,41.3202302157515,30.2033956280253,36.2244518108006,28.3749870609055,34.92576780695,33.2859100785664,24.9651227127158
"RHBDL1",36.6494278914142,38.7367255802434,43.2151119720286,42.7938722737237,44.392511587541,43.5564305725528,39.5467190713495,43.6041902262323,41.6022453403963,40.0291365597316
"PGLYRP1",63.4714479334892,89.5748680672033,69.2635406308307,74.9022526720666,78.618477893025,78.3291184102382,62.5635800594164,61.1078373554529,56.3077848387091,55.258597968125
"TFDP3",35.1794005836005,33.8114489228782,31.1809212636687,30.8278381915968,31.8278649925672,29.3339520187812,27.5379659247776,31.8278649925672,28.9475999839442,30.3218458482993
"CYP7B1",26.484179260203,42.8623296413718,24.4004559667683,38.7714847474272,43.5133772219821,24.2145639811495,25.2229593218638,26.207395223412,27.6582820582679,26.9636364988081
"GP1BA",68.7787639196471,68.3728147330146,71.5393185294741,71.7267366564458,86.3316401797045,69.8253397164558,64.3543478259854,72.3831026784538,71.5275434213558,74.4243606816036
"HCRTR2",22.2264160002589,34.1948061714962,21.7202700868145,41.1819035845899,32.487412754226,21.043292472806,21.5465952272007,22.1472560386024,21.3732731032647,24.5164122393967
"ZNF137P",282.572148152734,104.94241237526,300.497109633905,144.022177400083,231.552643796183,165.040025125685,207.871233991633,379.153342735626,220.277445073614,292.924012863959
"BTN1A1",27.0613316477702,23.648174867593,26.6694196127106,32.4268232491843,24.3507060246526,25.3231846088221,23.1950515601675,31.5016592591247,25.784924689598,30.8804390355292
"ALG3",182.652196358104,127.11764155242,245.080600739183,152.490120882793,226.224297909543,272.738903354705,282.552036830775,245.287834292693,195.675447809635,228.033972875169
"BFSP2",35.2878489145188,40.9280792857512,32.3369412862167,33.467633241516,35.6696387354922,39.3491282677429,36.4661482145353,36.7416289591476,39.1445160694216,34.6333090625026
"NPY5R",20.2949455658824,26.580598881347,19.1261040098653,22.0446747648065,20.7820252422966,21.8164363156183,20.9139335507642,20.258995086711,20.4817938075768,22.1243488933504
"PROX1",20.3861293962741,18.9463429819422,21.8628233972417,23.6201250180689,23.1303528424284,18.6688848917044,19.8206644608348,22.2264160002589,18.7134817355599,20.7844950615457
"ZNF132",48.9125500416932,22.41663141951,29.945296237378,28.0820428517315,21.1513320989453,35.3342611325717,26.9144450569298,36.0414107076176,29.0479573609589,49.0192911740402
"IRS4",57.1156220506192,54.1550435975426,48.6781743517881,77.4010447232987,54.0586288363443,58.8406164809623,57.2983156195047,53.5690496400907,55.9250899275336,57.6551467164247
"HTR1E",27.5655874860208,28.870061899784,25.2906427899285,45.4461246544738,29.9680123090382,29.8640793087093,24.7824547226573,29.2013439674047,27.45391578861,39.1850929327407
"CYP7A1",15.5591497544214,14.8872684073868,14.6493822994418,18.7213965362019,14.4790477713897,12.8913342167637,13.6310551697887,13.9696610803268,13.8430352059005,14.1813337202017
"SLC22A14",97.9030310188202,86.022987109779,72.534002368063,109.714037523978,86.9398631562522,102.623486966065,102.62344011733,103.750295855592,102.527566975445,106.68008837995
"LECT2",21.1024191978391,27.1564618502183,20.5316530898179,32.1088092051453,19.6152820637535,19.4721583839228,19.1336287426224,19.5322239486108,20.2538175540241,19.5561764714222
"CELP",53.785347800194,56.9644474234367,46.5931899327563,61.612778500529,44.6693087115304,54.9381480090816,47.9842367574467,57.9445294748711,49.7295406525647,53.5391088562814
"SCN5A",68.2987133776604,90.565241356699,69.7126586140517,69.5915972245781,78.2433590646614,68.1954030115624,62.1760835900606,69.8680249039706,63.9138462569016,64.9105271546855
"COLEC10",33.5403119208374,43.248620051671,33.1707184827535,40.585264465758,39.7750072912918,37.0148170816861,35.7452376263679,35.0275379009789,41.6043688510141,41.8402847368537
"CA5A",38.5348235197468,33.7727623203571,40.3610156595106,49.510708001363,41.4708012184776,38.9892693789776,36.9135351845147,33.8384654272721,34.8511164703289,38.7376615633195
"MYF5",22.7874268168748,28.1323767471086,26.8000167414719,60.0186355019013,42.5540953457827,21.9197852161224,19.5845985989273,21.5459232379062,22.0047015684117,21.3288489719084
"TNFSF4",122.76596747599,125.043576814448,133.068441527524,95.2205979164766,118.688153149542,85.7968580382691,197.184461115865,140.456419894206,105.896002692123,134.144054858991
"ACR",40.5795441508425,44.4698982690934,38.44345086537,45.9444037475499,48.3342438440804,35.4084661848915,37.1228898572249,38.2968945414913,36.6481531057774,41.1583705873421
"SLC22A2",29.764973746375,29.1578148207205,26.0448564187565,39.1133758671975,28.5863465812027,29.5630114425251,26.6141597929428,25.6534604884955,23.8020218102625,29.5771463599314
"BEST2",43.693927040781,45.6686465701814,40.5795441508425,48.9748346869105,43.0768182690766,50.8918301216199,36.047069859932,36.6546764285587,39.0015619667603,40.770024350078
"IL10",20.6413299807843,17.542119128059,18.7653434073877,17.453044331725,18.7247335068836,17.6430852928837,16.1415389152647,16.4319151469814,15.6062190561715,17.1109081529173
"SNUPN",375.179441806843,420.379441806843,547.881230471632,553.685573934288,513.279441806843,373.978845837872,593.373594678425,383.384313385998,401.865865049595,326.830890276884
"SMR3B",32.5571344064478,27.4016595785017,14.8838376050732,19.3049376199719,26.6722380323509,17.1516984691009,18.7222561432625,18.6465522818806,17.9599301905067,42.1310217834013
"CSF3",73.907744521162,958.338803833223,99.5120982640862,189.317364336872,209.712996911339,100.149202875031,96.0609090401489,85.7525656448116,85.5058760487681,64.9290858904818
"NR2E1",24.6645169706411,23.5014386368482,23.9909444209408,26.3422962664408,19.1121503193447,22.0575753806465,25.0214151399905,24.6173136407438,22.2310535901901,23.8979304064781
"SLC22A13",34.1889227668813,47.1756879908277,43.0401726075157,46.9966034288763,42.6887636359017,32.6444803667089,37.3378131612503,40.8165929511152,38.9405842216734,34.0596823324845
"CCR9",16.1691367229928,17.4667622209651,17.4501395319844,22.3726326848254,20.5344704489503,18.1849644143517,16.1198160694078,19.7057064600016,17.9491777831023,16.5505712529168
"TLR6",31.6561594819009,33.0565109336542,35.2990630750158,30.0857779543039,26.1714875148709,28.1084101021174,26.0810173144797,27.1881977898015,23.2758428047471,29.5301903352594
"MGAT4C",15.8111200188979,19.4769361934696,13.6090012597497,16.5382091951357,15.4262920974818,15.8987656103417,14.1589951781657,15.4214070588961,15.2952130296142,15.6559409240248
"POFUT2",45.8402540708184,50.9424366876619,49.8864555201315,60.4950371685698,55.4409709042304,55.1781294943757,44.348989845448,49.30122708744,56.1128880711104,48.8181597121474
